"","flag","clutch","location","year","species"
"761",NA,"3",NA,"2017","herg"
"762",NA,"3",NA,"2017","herg"
"763",NA,"3",NA,"2017","herg"
"764",NA,"2",NA,"2017","herg"
"765",NA,"3",NA,"2017","herg"
"766",NA,"2",NA,"2017","herg"
"767",NA,"3",NA,"2017","herg"
"768",NA,NA,NA,"2017","coei"
"769",NA,"3",NA,"2017","herg"
"770",NA,"2",NA,"2017","herg"
"771",NA,"2",NA,"2017","herg"
"772",NA,"3",NA,"2017","herg"
"773",NA,"3",NA,"2017","herg"
"774",NA,"3",NA,"2017","herg"
"775",NA,"3",NA,"2017","herg"
"776",NA,"3",NA,"2017","herg"
"777",NA,"3",NA,"2017","herg"
"778",NA,"1",NA,"2017","herg"
"779",NA,"3",NA,"2017","herg"
"780",NA,"2",NA,"2017","herg"
"781",NA,"1",NA,"2017","herg"
"782",NA,"3",NA,"2017","herg"
"783",NA,"3",NA,"2017","herg"
"784",NA,"3",NA,"2017","herg"
"785",NA,"3",NA,"2017","herg"
"786",NA,"2",NA,"2017","herg"
"787",NA,"1",NA,"2017","herg"
"788",NA,"3",NA,"2017","herg"
"789",NA,"3",NA,"2017","herg"
"790",NA,"3",NA,"2017","herg"
"791",NA,"1",NA,"2017","herg"
"792",NA,"2",NA,"2017","herg"
"793",NA,"2",NA,"2017","herg"
"794",NA,"2",NA,"2017","herg"
"795",NA,"3",NA,"2017","herg"
"796",NA,"2",NA,"2017","herg"
"797",NA,"1",NA,"2017","herg"
"798",NA,"3",NA,"2017","herg"
"799",NA,"3",NA,"2017","herg"
"800",NA,"3",NA,"2017","herg"
"801",NA,"1",NA,"2017","herg"
"802",NA,"2",NA,"2017","herg"
"803",NA,"2",NA,"2017","herg"
"804",NA,"3",NA,"2017","herg"
"805",NA,"1",NA,"2017","herg"
"806",NA,"3",NA,"2017","herg"
"807",NA,"3",NA,"2017","herg"
"808",NA,"3",NA,"2017","herg"
"809",NA,"3",NA,"2017","herg"
"810",NA,"3",NA,"2017","herg"
"811",NA,"3",NA,"2017","herg"
"812",NA,"3",NA,"2017","herg"
"813",NA,"3",NA,"2017","herg"
"814",NA,"3",NA,"2017","herg"
"815",NA,"3",NA,"2017","herg"
"816",NA,"2",NA,"2017","herg"
"817",NA,"3",NA,"2017","herg"
"818",NA,"2",NA,"2017","herg"
"819",NA,"2",NA,"2017","herg"
"820",NA,"3",NA,"2017","herg"
"821",NA,"3",NA,"2017","herg"
"822",NA,"3",NA,"2017","herg"
"823",NA,"3",NA,"2017","herg"
"824",NA,"3",NA,"2017","herg"
"825",NA,"2",NA,"2017","herg"
"826",NA,"3",NA,"2017","herg"
"827",NA,"1",NA,"2017","herg"
"828",NA,"2",NA,"2017","herg"
"829",NA,"2",NA,"2017","herg"
"830",NA,"1",NA,"2017","herg"
"831",NA,"1",NA,"2017","herg"
"832",NA,"3",NA,"2017","herg"
"833",NA,"3",NA,"2017","herg"
"834",NA,"3",NA,"2017","herg"
"835",NA,"3",NA,"2017","herg"
"836",NA,"3",NA,"2017","herg"
"837",NA,"4",NA,"2017","herg"
"838",NA,"3",NA,"2017","herg"
"839",NA,"3",NA,"2017","herg"
"840",NA,"3",NA,"2017","herg"
"841",NA,"2",NA,"2017","herg"
"842",NA,"2",NA,"2017","herg"
"843",NA,"3",NA,"2017","herg"
"844",NA,"3",NA,"2017","herg"
"845",NA,"3",NA,"2017","herg"
"846",NA,"3",NA,"2017","herg"
"847",NA,"3",NA,"2017","herg"
"848",NA,"1",NA,"2017","herg"
"849",NA,"3",NA,"2017","herg"
"850",NA,"3",NA,"2017","herg"
"851",NA,"3",NA,"2017","herg"
"852",NA,"2",NA,"2017","herg"
"853",NA,"2",NA,"2017","herg"
"854",NA,"3",NA,"2017","herg"
"855",NA,"2",NA,"2017","herg"
"856",NA,"3",NA,"2017","herg"
"857",NA,"2",NA,"2017","herg"
"858",NA,"3",NA,"2017","herg"
"859",NA,"3",NA,"2017","herg"
"860",NA,"3",NA,"2017","herg"
"861",NA,"3",NA,"2017","herg"
"862",NA,"3",NA,"2017","herg"
"863",NA,"3",NA,"2017","herg"
"864",NA,"3",NA,"2017","herg"
"865",NA,"1",NA,"2017","herg"
"866",NA,"3",NA,"2017","herg"
"867",NA,"3",NA,"2017","herg"
"868",NA,"3",NA,"2017","herg"
"869",NA,"3",NA,"2017","herg"
"870",NA,"3",NA,"2017","herg"
"871",NA,"3",NA,"2017","herg"
"872",NA,"3",NA,"2017","herg"
"873",NA,"3",NA,"2017","herg"
"874",NA,"3",NA,"2017","herg"
"875",NA,"3",NA,"2017","herg"
"876",NA,"2",NA,"2017","herg"
"877",NA,"3",NA,"2017","herg"
"878",NA,"2",NA,"2017","herg"
"879",NA,"3",NA,"2017","herg"
"880",NA,"3",NA,"2017","herg"
"881",NA,"3",NA,"2017","herg"
"882",NA,"3",NA,"2017","herg"
"883",NA,"3",NA,"2017","herg"
"884",NA,"3",NA,"2017","herg"
"885",NA,"3",NA,"2017","herg"
"886",NA,"3",NA,"2017","herg"
"887",NA,"3",NA,"2017","herg"
"888",NA,"3",NA,"2017","herg"
"889",NA,"3",NA,"2017","herg"
"890",NA,"4",NA,"2017","herg"
"891",NA,"3",NA,"2017","herg"
"892",NA,"3",NA,"2017","herg"
"893",NA,"2",NA,"2017","herg"
"894",NA,"2",NA,"2017","herg"
"895",NA,"2",NA,"2017","herg"
"896",NA,"3",NA,"2017","herg"
"897",NA,"3",NA,"2017","herg"
"898",NA,"3",NA,"2017","herg"
"899",NA,"3",NA,"2017","herg"
"900",NA,"2",NA,"2017","herg"
"901",NA,"2",NA,"2017","herg"
"902",NA,"3",NA,"2017","herg"
"903",NA,"3",NA,"2017","herg"
"904",NA,"2",NA,"2017","herg"
"905",NA,"3",NA,"2017","herg"
"906",NA,"2",NA,"2017","herg"
"907",NA,"2",NA,"2017","herg"
"908",NA,"3",NA,"2017","herg"
"909",NA,"3",NA,"2017","herg"
"910",NA,"3",NA,"2017","herg"
"911",NA,"2",NA,"2017","herg"
"912",NA,"3",NA,"2017","herg"
"913",NA,"3",NA,"2017","herg"
"914",NA,"3",NA,"2017","herg"
"915",NA,"3",NA,"2017","herg"
"916",NA,"3",NA,"2017","herg"
"917",NA,"3",NA,"2017","herg"
"918",NA,"3",NA,"2017","herg"
"919",NA,"3",NA,"2017","herg"
"920",NA,"3",NA,"2017","herg"
"921",NA,"1",NA,"2017","herg"
"922",NA,"1",NA,"2017","herg"
"923",NA,"3",NA,"2017","herg"
"924",NA,"2",NA,"2017","herg"
"925",NA,"2",NA,"2017","herg"
"926",NA,"3",NA,"2017","herg"
"927",NA,"3",NA,"2017","herg"
"928",NA,"2",NA,"2017","herg"
"929",NA,"2",NA,"2017","herg"
"930",NA,"1",NA,"2017","herg"
"931",NA,"3",NA,"2017","herg"
"932",NA,"1",NA,"2017","herg"
"933",NA,"3",NA,"2017","herg"
"934",NA,"2",NA,"2017","herg"
"935",NA,"1",NA,"2017","herg"
"936",NA,"3",NA,"2017","herg"
"937",NA,"3",NA,"2017","herg"
"938",NA,"2",NA,"2017","herg"
"939",NA,"3",NA,"2017","herg"
"940",NA,"2",NA,"2017","herg"
"941",NA,"3",NA,"2017","herg"
"942",NA,"1",NA,"2017","herg"
"943",NA,"1",NA,"2017","herg"
"944",NA,"3",NA,"2017","herg"
"945",NA,"3",NA,"2017","herg"
"946",NA,"3",NA,"2017","herg"
"947",NA,"3",NA,"2017","herg"
"948",NA,"3",NA,"2017","herg"
"949",NA,"3",NA,"2017","herg"
"950",NA,"3",NA,"2017","herg"
"951",NA,"3",NA,"2017","herg"
"952",NA,"2",NA,"2017","herg"
"953",NA,"3",NA,"2017","herg"
"954",NA,"3",NA,"2017","herg"
"955",NA,"3",NA,"2017","herg"
"956",NA,"3",NA,"2017","herg"
"957",NA,"3",NA,"2017","herg"
"958",NA,"3",NA,"2017","herg"
"959",NA,"3",NA,"2017","herg"
"960",NA,"3",NA,"2017","herg"
"961",NA,"3",NA,"2017","herg"
"962",NA,"3",NA,"2017","herg"
"963",NA,"3",NA,"2017","herg"
"964",NA,"3",NA,"2017","herg"
"965",NA,"1",NA,"2017","herg"
"966",NA,"3",NA,"2017","herg"
"967",NA,"3",NA,"2017","herg"
"968",NA,"2",NA,"2017","herg"
"969",NA,"3",NA,"2017","herg"
"970",NA,"2",NA,"2017","herg"
"971",NA,"3",NA,"2017","herg"
"972",NA,"3",NA,"2017","herg"
"973",NA,"3",NA,"2017","gbbg"
"974",NA,"3",NA,"2017","herg"
"975",NA,"1",NA,"2017","herg"
"976",NA,"2",NA,"2017","herg"
"977",NA,"1",NA,"2017","herg"
"978",NA,"3",NA,"2017","herg"
"979",NA,"3",NA,"2017","herg"
"980",NA,"3",NA,"2017","herg"
"981",NA,"1",NA,"2017","gbbg"
"982",NA,"3",NA,"2017","herg"
"983",NA,"3",NA,"2017","herg"
"984",NA,"3",NA,"2017","herg"
"985",NA,"3",NA,"2017","herg"
"986",NA,"3",NA,"2017","herg"
"987",NA,"3",NA,"2017","herg"
"988",NA,"3",NA,"2017","herg"
"989",NA,"3",NA,"2017","herg"
"990",NA,"3",NA,"2017","herg"
"991",NA,"3",NA,"2017","herg"
"992",NA,"3",NA,"2017","herg"
"993",NA,"3",NA,"2017","herg"
"994",NA,"2",NA,"2017","herg"
"995",NA,"1",NA,"2017","herg"
"996",NA,"3",NA,"2017","herg"
"997",NA,"3",NA,"2017","herg"
"998",NA,"3",NA,"2017","herg"
"999",NA,"3",NA,"2017","herg"
"1000",NA,"2",NA,"2017","herg"
"1001",NA,"3",NA,"2017","herg"
"1002",NA,"3",NA,"2017","herg"
"1003",NA,"3",NA,"2017","herg"
"1004",NA,"2",NA,"2017","herg"
"1005",NA,"3",NA,"2017","herg"
"1006",NA,"3",NA,"2017","herg"
"1007",NA,"2",NA,"2017","herg"
"1008",NA,"3",NA,"2017","herg"
"1009",NA,"3",NA,"2017","herg"
"1010",NA,"3",NA,"2017","herg"
"1011",NA,"2",NA,"2017","herg"
"1012",NA,"2",NA,"2017","herg"
"1013",NA,"3",NA,"2017","herg"
"1014",NA,"3",NA,"2017","herg"
"1015",NA,"3",NA,"2017","herg"
"1016",NA,"3",NA,"2017","herg"
"1017",NA,"2",NA,"2017","herg"
"1018",NA,"3",NA,"2017","herg"
"1019",NA,"3",NA,"2017","herg"
"1020",NA,"3",NA,"2017","herg"
"1021",NA,"3",NA,"2017","herg"
"1022",NA,"2",NA,"2017","herg"
"1023",NA,"3",NA,"2017","herg"
"1024",NA,"3",NA,"2017","herg"
"1025",NA,"3",NA,"2017","herg"
"1026",NA,"3",NA,"2017","herg"
"1027",NA,"3",NA,"2017","herg"
"1028",NA,"3",NA,"2017","herg"
"1029",NA,"3",NA,"2017","herg"
"1030",NA,"3",NA,"2017","herg"
"1031",NA,"3",NA,"2017","herg"
"1032",NA,"3",NA,"2017","herg"
"1033",NA,"1",NA,"2017","herg"
"1034",NA,"3",NA,"2017","herg"
"1035",NA,"2",NA,"2017","herg"
"1036",NA,"3",NA,"2017","herg"
"1037",NA,"3",NA,"2017","herg"
"1038",NA,"2",NA,"2017","herg"
"1039",NA,"1",NA,"2017","herg"
"1040",NA,"3",NA,"2017","herg"
"1041",NA,"3",NA,"2017","herg"
"1042",NA,"3",NA,"2017","herg"
"1043",NA,"2",NA,"2017","herg"
"1044",NA,"2",NA,"2017","herg"
"1045",NA,"3",NA,"2017","herg"
"1046",NA,"3",NA,"2017","herg"
"1047",NA,"3",NA,"2017","herg"
"1048",NA,"3",NA,"2017","herg"
"1049",NA,"3",NA,"2017","herg"
"1050",NA,"3",NA,"2017","herg"
"1051",NA,"3",NA,"2017","herg"
"1052",NA,"3",NA,"2017","herg"
"1053",NA,"2",NA,"2017","herg"
"1054",NA,"3",NA,"2017","herg"
"1055",NA,"1",NA,"2017","herg"
"1056",NA,"3",NA,"2017","herg"
"1057",NA,"3",NA,"2017","herg"
"1058",NA,"3",NA,"2017","herg"
"1059",NA,"3",NA,"2017","herg"
"1060",NA,"3",NA,"2017","herg"
"1061",NA,"2",NA,"2017","herg"
"1062",NA,"2",NA,"2017","herg"
"1063",NA,"2",NA,"2017","herg"
"1064",NA,"3",NA,"2017","herg"
"1065",NA,"3",NA,"2017","herg"
"1066",NA,"2",NA,"2017","herg"
"1067",NA,"1",NA,"2017","herg"
"1068",NA,"3",NA,"2017","herg"
"1069",NA,"3",NA,"2017","herg"
"1070",NA,"3",NA,"2017","herg"
"1071",NA,"3",NA,"2017","herg"
"1072",NA,"3",NA,"2017","herg"
"1073",NA,"3",NA,"2017","herg"
"1074",NA,"3",NA,"2017","herg"
"1075",NA,"3",NA,"2017","herg"
"1076",NA,"2",NA,"2017","herg"
"1077",NA,"3",NA,"2017","herg"
"1078",NA,"3",NA,"2017","herg"
"1079",NA,"3",NA,"2017","herg"
"1080",NA,"3",NA,"2017","herg"
"1081",NA,"3",NA,"2017","herg"
"1082",NA,"3",NA,"2017","herg"
"1083",NA,"3",NA,"2017","herg"
"1084",NA,"3",NA,"2017","herg"
"1085",NA,"3",NA,"2017","herg"
"1086",NA,"1",NA,"2017","herg"
"1087",NA,"3",NA,"2017","herg"
"1088",NA,"4",NA,"2017","herg"
"1089",NA,"3",NA,"2017","herg"
"1090",NA,"2",NA,"2017","herg"
"1091",NA,"3",NA,"2017","herg"
"1092",NA,"3",NA,"2017","herg"
"1093",NA,"2",NA,"2017","herg"
"1094",NA,"3",NA,"2017","herg"
"1095",NA,"3",NA,"2017","herg"
"1096",NA,"3",NA,"2017","herg"
"1097",NA,"3",NA,"2017","herg"
"1098",NA,"3",NA,"2017","herg"
"1099",NA,"3",NA,"2017","herg"
"1100",NA,"3",NA,"2017","herg"
"1101",NA,"3",NA,"2017","herg"
"1102",NA,"3",NA,"2017","herg"
"1103",NA,"3",NA,"2017","herg"
"1104",NA,"2",NA,"2017","herg"
"1105",NA,"3",NA,"2017","herg"
"1106",NA,"3",NA,"2017","herg"
"1107",NA,"3",NA,"2017","herg"
"1108",NA,"3",NA,"2017","herg"
"1109",NA,"3",NA,"2017","herg"
"1110",NA,"3",NA,"2017","herg"
"1111",NA,"3",NA,"2017","herg"
"1112",NA,"3",NA,"2017","herg"
"1113",NA,"3",NA,"2017","herg"
"1114",NA,"2",NA,"2017","herg"
"1115",NA,"3",NA,"2017","herg"
"1116",NA,"3",NA,"2017","herg"
"1117",NA,"3",NA,"2017","herg"
"1118",NA,"3",NA,"2017","herg"
"1119",NA,"3",NA,"2017","herg"
"1120",NA,"2",NA,"2017","herg"
"1121",NA,"3",NA,"2017","herg"
"1122",NA,"2",NA,"2017","herg"
"1123",NA,"2",NA,"2017","herg"
"1124",NA,"3",NA,"2017","herg"
"1125",NA,"3",NA,"2017","herg"
"1126",NA,"3",NA,"2017","herg"
"1127",NA,"3",NA,"2017","herg"
"1128",NA,"3",NA,"2017","herg"
"1129",NA,"3",NA,"2017","herg"
"1130",NA,"3",NA,"2017","herg"
"1131",NA,"2",NA,"2017","herg"
"1132",NA,"3",NA,"2017","herg"
"1133",NA,"3",NA,"2017","herg"
"1134",NA,"3",NA,"2017","herg"
"1135",NA,"3",NA,"2017","gbbg"
"1136",NA,"2",NA,"2017","herg"
"1137",NA,"3",NA,"2017","herg"
"1138",NA,"2",NA,"2017","herg"
"1139",NA,"3",NA,"2017","herg"
"1140",NA,"3",NA,"2017","herg"
"1141",NA,"2",NA,"2017","herg"
"1142",NA,"2",NA,"2017","herg"
"1143",NA,"3",NA,"2017","herg"
"1144",NA,"3",NA,"2017","herg"
"1145",NA,"3",NA,"2017","herg"
"1146",NA,"3",NA,"2017","herg"
"1147",NA,"3",NA,"2017","herg"
"1148",NA,"3",NA,"2017","herg"
"1149",NA,"3",NA,"2017","herg"
"1150",NA,"3",NA,"2017","herg"
"1151",NA,"3",NA,"2017","herg"
"1152",NA,"2",NA,"2017","herg"
"1153",NA,"3",NA,"2017","herg"
"1154",NA,"3",NA,"2017","herg"
"1155",NA,"3",NA,"2017","herg"
"1156",NA,"2",NA,"2017","herg"
"1157",NA,"3",NA,"2017","herg"
"1158",NA,"3",NA,"2017","herg"
"1159",NA,"2",NA,"2017","herg"
"1160",NA,"2",NA,"2017","herg"
"1161",NA,"3",NA,"2017","herg"
"1162",NA,"2",NA,"2017","herg"
"1163",NA,"3",NA,"2017","herg"
"1164",NA,"3",NA,"2017","herg"
"1165",NA,"1",NA,"2017","herg"
"1166",NA,"1",NA,"2017","herg"
"1167",NA,"3",NA,"2017","herg"
"1168",NA,"3",NA,"2017","herg"
"1169",NA,"2",NA,"2017","herg"
"1170",NA,"3",NA,"2017","herg"
"1171",NA,"1",NA,"2017","herg"
"1172",NA,"3",NA,"2017","herg"
"1173",NA,"2",NA,"2017","herg"
