"","flag","clutch","year","location","species"
"151",141,3,"2005","West","herg"
"152",131,3,"2005",NA,"herg"
"153",63,3,"2005",NA,"herg"
"154",80,3,"2005",NA,"herg"
"155",177,2,"2005",NA,"herg"
"156",157,3,"2005",NA,"herg"
"157",200,3,"2005",NA,"herg"
"158",71,3,"2005",NA,"herg"
"159",48,3,"2005",NA,"herg"
"160",5,3,"2005",NA,"herg"
"161",76,3,"2005",NA,"herg"
"162",60,1,"2005",NA,"herg"
"163",89,3,"2005",NA,"herg"
"164",83,2,"2005",NA,"herg"
"165",93,1,"2005",NA,"herg"
"166",156,1,"2005",NA,"herg"
"167",53,3,"2005",NA,"herg"
"168",77,2,"2005",NA,"herg"
"169",181,1,"2005",NA,"herg"
"170",192,3,"2005",NA,"herg"
"171",162,2,"2005",NA,"herg"
"172",110,2,"2005",NA,"herg"
"173",166,3,"2005",NA,"herg"
"174",106,3,"2005",NA,"herg"
"175",121,3,"2005",NA,"herg"
"176",171,3,"2005",NA,"herg"
"177",92,3,"2005",NA,"herg"
"178",NA,3,"2005",NA,"herg"
"179",NA,3,"2005",NA,"herg"
"180",NA,1,"2005",NA,"herg"
"181",NA,1,"2005",NA,"herg"
"182",NA,3,"2005",NA,"herg"
"183",NA,1,"2005",NA,"herg"
"184",NA,3,"2005",NA,"herg"
"185",NA,3,"2005",NA,"herg"
"186",NA,3,"2005",NA,"herg"
"187",NA,3,"2005",NA,"herg"
"188",NA,3,"2005",NA,"herg"
"189",NA,3,"2005",NA,"herg"
"190",NA,2,"2005",NA,"herg"
"191",NA,3,"2005",NA,"herg"
"192",NA,3,"2005",NA,"herg"
"193",NA,2,"2005",NA,"herg"
"194",NA,3,"2005",NA,"herg"
"195",NA,2,"2005",NA,"herg"
"196",NA,3,"2005",NA,"herg"
"197",NA,2,"2005",NA,"herg"
"198",NA,3,"2005",NA,"herg"
"199",NA,3,"2005",NA,"herg"
"200",NA,3,"2005",NA,"herg"
"201",NA,3,"2005",NA,"herg"
"202",NA,3,"2005",NA,"herg"
"203",NA,2,"2005",NA,"herg"
"204",NA,3,"2005",NA,"herg"
"205",NA,3,"2005",NA,"herg"
"206",NA,2,"2005",NA,"herg"
"207",NA,3,"2005",NA,"herg"
"208",NA,2,"2005",NA,"herg"
"209",NA,3,"2005",NA,"herg"
"210",NA,3,"2005",NA,"herg"
"211",NA,3,"2005",NA,"herg"
"212",NA,2,"2005",NA,"herg"
"213",NA,3,"2005",NA,"herg"
"214",NA,3,"2005",NA,"herg"
"215",NA,3,"2005",NA,"herg"
"216",NA,3,"2005",NA,"herg"
"217",NA,2,"2005",NA,"herg"
"218",NA,3,"2005",NA,"herg"
"219",NA,3,"2005",NA,"herg"
"220",NA,2,"2005",NA,"herg"
"221",NA,2,"2005",NA,"herg"
"222",NA,2,"2005",NA,"herg"
"223",NA,3,"2005",NA,"herg"
"224",NA,3,"2005",NA,"herg"
"225",NA,2,"2005",NA,"herg"
"226",NA,1,"2005",NA,"herg"
"227",NA,3,"2005",NA,"herg"
"228",NA,3,"2005",NA,"herg"
"229",NA,1,"2005",NA,"herg"
"230",NA,3,"2005",NA,"herg"
"231",NA,2,"2005",NA,"herg"
"232",NA,3,"2005",NA,"herg"
"233",NA,2,"2005",NA,"herg"
"234",NA,3,"2005",NA,"herg"
"235",NA,2,"2005",NA,"herg"
"236",NA,3,"2005",NA,"herg"
"237",NA,3,"2005",NA,"herg"
"238",NA,3,"2005",NA,"herg"
"239",NA,2,"2005",NA,"herg"
"240",NA,3,"2005",NA,"herg"
"241",NA,3,"2005",NA,"herg"
"242",NA,2,"2005",NA,"herg"
"243",NA,2,"2005",NA,"herg"
"244",NA,1,"2005",NA,"herg"
"245",NA,3,"2005",NA,"herg"
"246",NA,2,"2005",NA,"herg"
"247",NA,1,"2005",NA,"herg"
"248",NA,3,"2005",NA,"herg"
"249",NA,3,"2005",NA,"herg"
"250",NA,2,"2005",NA,"herg"
"251",NA,1,"2005",NA,"herg"
"252",NA,3,"2005",NA,"herg"
"253",NA,2,"2005",NA,"herg"
"254",NA,3,"2005",NA,"herg"
"255",NA,3,"2005",NA,"herg"
"256",NA,3,"2005",NA,"herg"
"257",NA,2,"2005",NA,"herg"
"258",NA,1,"2005",NA,"herg"
"259",NA,2,"2005",NA,"herg"
"260",NA,2,"2005",NA,"herg"
"261",NA,3,"2005",NA,"herg"
"262",NA,2,"2005",NA,"herg"
"263",NA,3,"2005",NA,"herg"
"264",NA,3,"2005",NA,"herg"
"265",NA,3,"2005",NA,"herg"
"266",NA,3,"2005",NA,"herg"
"267",NA,1,"2005",NA,"herg"
"268",NA,3,"2005",NA,"herg"
"269",NA,3,"2005",NA,"herg"
"270",NA,3,"2005",NA,"herg"
"271",NA,3,"2005",NA,"herg"
"272",NA,3,"2005",NA,"herg"
"273",NA,2,"2005",NA,"herg"
"274",NA,2,"2005",NA,"herg"
"275",NA,1,"2005",NA,"herg"
"276",NA,2,"2005",NA,"herg"
"277",NA,3,"2005",NA,"herg"
"278",NA,3,"2005",NA,"herg"
"279",NA,2,"2005",NA,"herg"
"280",NA,2,"2005",NA,"herg"
"281",NA,3,"2005",NA,"herg"
"282",NA,3,"2005",NA,"herg"
"283",NA,1,"2005",NA,"herg"
"284",NA,3,"2005",NA,"herg"
"285",NA,3,"2005",NA,"herg"
"286",NA,3,"2005",NA,"herg"
"287",NA,3,"2005",NA,"herg"
"288",NA,3,"2005",NA,"herg"
"289",NA,2,"2005",NA,"herg"
"290",NA,3,"2005",NA,"herg"
"291",NA,3,"2005",NA,"herg"
"292",NA,3,"2005",NA,"herg"
"293",NA,3,"2005",NA,"herg"
"294",NA,1,"2005",NA,"herg"
"295",NA,3,"2005",NA,"herg"
"296",NA,2,"2005",NA,"herg"
"297",NA,2,"2005",NA,"herg"
"298",NA,3,"2005",NA,"herg"
"299",NA,2,"2005",NA,"herg"
"300",NA,2,"2005",NA,"herg"
"301",NA,3,"2005",NA,"herg"
"302",NA,2,"2005",NA,"herg"
"303",NA,1,"2005",NA,"herg"
"304",NA,2,"2005",NA,"herg"
"305",NA,3,"2005",NA,"herg"
"306",NA,2,"2005",NA,"herg"
"307",NA,3,"2005",NA,"herg"
"308",NA,3,"2005",NA,"herg"
"309",NA,2,"2005",NA,"herg"
"310",NA,2,"2005",NA,"herg"
"311",NA,1,"2005",NA,"herg"
"312",NA,1,"2005",NA,"herg"
"313",NA,2,"2005",NA,"herg"
"314",NA,3,"2005",NA,"herg"
"315",NA,2,"2005",NA,"herg"
"316",NA,1,"2005",NA,"herg"
"317",NA,3,"2005",NA,"herg"
"318",NA,1,"2005",NA,"herg"
"319",NA,1,"2005",NA,"herg"
"320",NA,2,"2005",NA,"herg"
"321",NA,2,"2005",NA,"herg"
"322",NA,3,"2005",NA,"herg"
"323",NA,1,"2005",NA,"herg"
"324",NA,3,"2005",NA,"herg"
"325",NA,2,"2005",NA,"herg"
"326",NA,3,"2005","Point Colony","herg"
"327",NA,1,"2005",NA,"herg"
"328",NA,2,"2005",NA,"herg"
"329",NA,2,"2005",NA,"herg"
"330",NA,3,"2005",NA,"herg"
"331",NA,2,"2005",NA,"herg"
"332",NA,2,"2005",NA,"herg"
"333",NA,1,"2005",NA,"herg"
"334",NA,3,"2005",NA,"herg"
"335",NA,1,"2005",NA,"herg"
"336",NA,2,"2005",NA,"herg"
"337",NA,3,"2005",NA,"herg"
"338",NA,2,"2005",NA,"herg"
"339",NA,3,"2005",NA,"herg"
"340",NA,3,"2005",NA,"herg"
"341",NA,1,"2005",NA,"herg"
"342",NA,2,"2005",NA,"herg"
"343",NA,3,"2005",NA,"herg"
"344",NA,2,"2005",NA,"herg"
"345",NA,3,"2005",NA,"herg"
"346",NA,1,"2005",NA,"herg"
"347",NA,2,"2005",NA,"herg"
"348",NA,3,"2005",NA,"herg"
"349",NA,2,"2005",NA,"herg"
"350",NA,3,"2005",NA,"herg"
"351",NA,2,"2005",NA,"herg"
"352",NA,3,"2005",NA,"herg"
"353",NA,3,"2005",NA,"herg"
"354",NA,2,"2005",NA,"herg"
"355",NA,3,"2005",NA,"herg"
"356",NA,3,"2005",NA,"herg"
"357",NA,2,"2005",NA,"herg"
"358",NA,2,"2005",NA,"herg"
"359",NA,3,"2005",NA,"herg"
"360",NA,2,"2005",NA,"herg"
"361",NA,2,"2005",NA,"herg"
"362",NA,1,"2005",NA,"herg"
"363",NA,3,"2005",NA,"herg"
"364",NA,1,"2005",NA,"herg"
"365",NA,3,"2005",NA,"herg"
"366",NA,3,"2005",NA,"herg"
"367",NA,3,"2005",NA,"herg"
"368",NA,2,"2005",NA,"herg"
"369",NA,3,"2005",NA,"herg"
"370",NA,3,"2005",NA,"herg"
"371",NA,3,"2005",NA,"herg"
"372",NA,3,"2005",NA,"herg"
"373",NA,2,"2005",NA,"herg"
"374",NA,1,"2005",NA,"herg"
"375",NA,2,"2005",NA,"herg"
"376",NA,2,"2005",NA,"herg"
"377",NA,3,"2005",NA,"herg"
"378",NA,3,"2005",NA,"herg"
"379",NA,3,"2005",NA,"herg"
"380",NA,2,"2005",NA,"herg"
"381",NA,3,"2005","End Point Colony","herg"
"382",NA,3,"2005","North Colony","herg"
"383",NA,3,"2005",NA,"herg"
"384",NA,3,"2005",NA,"herg"
"385",NA,2,"2005",NA,"herg"
"386",NA,2,"2005",NA,"herg"
"387",NA,2,"2005",NA,"herg"
"388",NA,3,"2005",NA,"herg"
"389",NA,3,"2005",NA,"herg"
"390",NA,2,"2005",NA,"herg"
"391",NA,2,"2005",NA,"herg"
"392",NA,1,"2005",NA,"herg"
"393",NA,3,"2005",NA,"herg"
"394",NA,1,"2005",NA,"herg"
"395",NA,1,"2005",NA,"herg"
"396",NA,3,"2005",NA,"herg"
"397",NA,2,"2005",NA,"herg"
"398",NA,2,"2005",NA,"herg"
"399",NA,1,"2005",NA,"herg"
"400",NA,1,"2005",NA,"herg"
"401",NA,1,"2005",NA,"herg"
"402",NA,3,"2005",NA,"herg"
"403",NA,3,"2005",NA,"herg"
"404",NA,2,"2005",NA,"herg"
"405",NA,1,"2005",NA,"herg"
"406",NA,3,"2005",NA,"herg"
"407",NA,2,"2005",NA,"herg"
"408",NA,3,"2005",NA,"herg"
"409",NA,2,"2005",NA,"herg"
"410",NA,3,"2005",NA,"herg"
"411",NA,3,"2005",NA,"herg"
"412",NA,3,"2005",NA,"herg"
"413",NA,1,"2005",NA,"herg"
"414",NA,3,"2005",NA,"herg"
"415",NA,2,"2005",NA,"herg"
"416",NA,1,"2005",NA,"herg"
"417",NA,3,"2005",NA,"herg"
"418",NA,1,"2005",NA,"herg"
"419",NA,2,"2005",NA,"herg"
"420",NA,3,"2005",NA,"herg"
"421",NA,3,"2005",NA,"herg"
"422",NA,3,"2005",NA,"herg"
"423",NA,2,"2005",NA,"herg"
"424",NA,3,"2005",NA,"herg"
"425",NA,3,"2005",NA,"herg"
"426",NA,3,"2005",NA,"herg"
"427",NA,2,"2005",NA,"herg"
"428",NA,1,"2005",NA,"herg"
"429",NA,2,"2005",NA,"herg"
"430",NA,2,"2005",NA,"herg"
"431",NA,3,"2005",NA,"herg"
"432",NA,1,"2005",NA,"herg"
"433",NA,3,"2005",NA,"herg"
"434",NA,3,"2005",NA,"herg"
"435",NA,3,"2005",NA,"herg"
"436",NA,2,"2005",NA,"herg"
"437",NA,2,"2005",NA,"herg"
"438",NA,3,"2005",NA,"herg"
"439",NA,3,"2005",NA,"herg"
"440",NA,3,"2005",NA,"herg"
"441",NA,3,"2005",NA,"herg"
"442",NA,1,"2005",NA,"herg"
"443",NA,3,"2005",NA,"herg"
"444",NA,3,"2005",NA,"herg"
"445",NA,1,"2005",NA,"herg"
"446",NA,2,"2005",NA,"herg"
"447",NA,3,"2005",NA,"herg"
"448",NA,3,"2005",NA,"herg"
"449",NA,1,"2005",NA,"herg"
"450",NA,2,"2005",NA,"herg"
"451",NA,3,"2005",NA,"herg"
"452",NA,3,"2005",NA,"herg"
"453",NA,1,"2005",NA,"herg"
"454",NA,2,"2005",NA,"herg"
"455",NA,3,"2005",NA,"herg"
"456",NA,3,"2005",NA,"herg"
"457",NA,3,"2005",NA,"herg"
"458",NA,2,"2005",NA,"herg"
"459",NA,3,"2005",NA,"herg"
"460",NA,2,"2005",NA,"herg"
"461",NA,3,"2005",NA,"herg"
"462",NA,3,"2005",NA,"herg"
"463",NA,3,"2005",NA,"herg"
"464",NA,3,"2005",NA,"herg"
"465",NA,2,"2005",NA,"herg"
"466",NA,2,"2005",NA,"herg"
"467",NA,3,"2005",NA,"herg"
"468",NA,2,"2005",NA,"herg"
"469",NA,2,"2005",NA,"herg"
"470",NA,2,"2005",NA,"herg"
"471",NA,3,"2005",NA,"herg"
"472",NA,1,"2005",NA,"herg"
"473",NA,3,"2005",NA,"herg"
"474",NA,3,"2005",NA,"herg"
"475",NA,3,"2005",NA,"herg"
"476",NA,2,"2005",NA,"herg"
"477",NA,3,"2005",NA,"herg"
"478",NA,3,"2005",NA,"herg"
"479",NA,3,"2005",NA,"herg"
"480",NA,3,"2005",NA,"herg"
"481",NA,3,"2005",NA,"herg"
"482",NA,2,"2005",NA,"herg"
"483",NA,2,"2005",NA,"herg"
"484",NA,2,"2005",NA,"herg"
"485",NA,2,"2005",NA,"herg"
"486",NA,3,"2005",NA,"herg"
"487",NA,2,"2005",NA,"herg"
"488",NA,1,"2005",NA,"herg"
"489",NA,2,"2005",NA,"herg"
"490",NA,3,"2005",NA,"herg"
"491",NA,3,"2005",NA,"herg"
"492",NA,2,"2005",NA,"herg"
"493",NA,2,"2005",NA,"herg"
"494",NA,2,"2005",NA,"herg"
"495",NA,2,"2005",NA,"herg"
"496",NA,3,"2005",NA,"herg"
"497",NA,2,"2005",NA,"herg"
"498",NA,1,"2005",NA,"herg"
"499",NA,3,"2005",NA,"herg"
"500",NA,1,"2005",NA,"herg"
"501",NA,3,"2005",NA,"herg"
"502",NA,3,"2005",NA,"herg"
"503",NA,1,"2005",NA,"herg"
"504",NA,2,"2005",NA,"herg"
"505",NA,3,"2005",NA,"herg"
"506",NA,2,"2005",NA,"herg"
"507",NA,1,"2005",NA,"herg"
"508",NA,3,"2005",NA,"herg"
"509",NA,3,"2005",NA,"herg"
"510",NA,3,"2005",NA,"herg"
"511",NA,3,"2005",NA,"herg"
"512",NA,3,"2005",NA,"herg"
"513",NA,2,"2005",NA,"herg"
"514",NA,1,"2005",NA,"herg"
"515",NA,2,"2005",NA,"herg"
"516",NA,1,"2005",NA,"herg"
"517",NA,3,"2005",NA,"herg"
"518",NA,2,"2005",NA,"herg"
"519",NA,1,"2005",NA,"herg"
"520",NA,1,"2005",NA,"herg"
"521",NA,2,"2005",NA,"herg"
"522",NA,2,"2005",NA,"herg"
"523",NA,1,"2005",NA,"herg"
"524",NA,3,"2005",NA,"herg"
"525",NA,3,"2005",NA,"herg"
"526",NA,2,"2005",NA,"herg"
"527",NA,3,"2005",NA,"herg"
"528",NA,1,"2005",NA,"herg"
"529",NA,1,"2005",NA,"herg"
"530",NA,2,"2005",NA,"herg"
"531",NA,1,"2005",NA,"herg"
"532",NA,3,"2005",NA,"herg"
"533",NA,2,"2005",NA,"herg"
"534",NA,3,"2005",NA,"herg"
"535",NA,1,"2005",NA,"herg"
"536",NA,1,"2005",NA,"herg"
"537",NA,3,"2005",NA,"herg"
"538",NA,1,"2005",NA,"herg"
"539",NA,3,"2005",NA,"herg"
"540",NA,3,"2005",NA,"herg"
"541",NA,3,"2005",NA,"herg"
"542",NA,3,"2005",NA,"herg"
"543",NA,3,"2005",NA,"herg"
"544",NA,2,"2005",NA,"herg"
"545",NA,3,"2005",NA,"herg"
"546",NA,3,"2005",NA,"herg"
"547",NA,3,"2005",NA,"herg"
"548",NA,3,"2005",NA,"herg"
"549",NA,3,"2005",NA,"herg"
"550",NA,3,"2005",NA,"herg"
"551",NA,3,"2005","End of North Colony","herg"
"552",NA,3,"2005","HELL","herg"
"553",NA,3,"2005",NA,"herg"
"554",NA,1,"2005",NA,"herg"
"555",NA,1,"2005",NA,"herg"
"556",NA,3,"2005",NA,"herg"
"557",NA,1,"2005",NA,"herg"
"558",NA,3,"2005",NA,"herg"
"559",NA,3,"2005",NA,"herg"
"560",NA,2,"2005",NA,"herg"
"561",NA,3,"2005",NA,"herg"
"562",NA,3,"2005",NA,"herg"
"563",NA,3,"2005",NA,"herg"
"564",NA,3,"2005",NA,"herg"
"565",NA,2,"2005",NA,"herg"
"566",NA,3,"2005",NA,"herg"
"567",NA,2,"2005",NA,"herg"
"568",NA,2,"2005",NA,"herg"
"569",NA,2,"2005",NA,"herg"
"570",NA,2,"2005",NA,"herg"
"571",NA,3,"2005",NA,"herg"
"572",NA,3,"2005",NA,"herg"
"573",NA,3,"2005",NA,"herg"
"574",NA,1,"2005",NA,"herg"
"575",NA,3,"2005",NA,"herg"
"576",NA,3,"2005",NA,"herg"
"577",NA,3,"2005",NA,"herg"
"578",NA,1,"2005",NA,"herg"
"579",NA,2,"2005",NA,"herg"
"580",NA,2,"2005",NA,"herg"
"581",NA,3,"2005",NA,"herg"
"582",NA,2,"2005",NA,"herg"
"583",NA,2,"2005",NA,"herg"
"584",NA,3,"2005",NA,"herg"
"585",NA,1,"2005",NA,"herg"
"586",NA,2,"2005",NA,"herg"
"587",NA,2,"2005",NA,"herg"
"588",NA,3,"2005",NA,"herg"
"589",NA,1,"2005",NA,"herg"
"590",NA,2,"2005",NA,"herg"
"591",NA,2,"2005",NA,"herg"
"592",NA,3,"2005",NA,"herg"
"593",NA,3,"2005",NA,"herg"
"594",NA,2,"2005",NA,"herg"
"595",NA,2,"2005",NA,"herg"
"596",NA,2,"2005",NA,"herg"
"597",NA,3,"2005",NA,"herg"
"598",NA,3,"2005",NA,"herg"
"599",NA,3,"2005",NA,"herg"
"600",NA,1,"2005",NA,"herg"
"601",NA,3,"2005",NA,"herg"
"602",NA,3,"2005",NA,"herg"
"603",NA,2,"2005",NA,"herg"
"604",NA,3,"2005",NA,"herg"
"605",NA,2,"2005",NA,"herg"
"606",NA,1,"2005",NA,"herg"
"607",NA,3,"2005",NA,"herg"
"608",NA,3,"2005",NA,"herg"
"609",NA,1,"2005",NA,"herg"
"610",NA,3,"2005",NA,"herg"
"611",NA,2,"2005",NA,"herg"
"612",NA,2,"2005",NA,"herg"
"613",NA,2,"2005",NA,"herg"
"614",NA,3,"2005",NA,"herg"
"615",NA,3,"2005",NA,"herg"
"616",NA,3,"2005",NA,"herg"
"617",NA,2,"2005",NA,"herg"
"618",NA,3,"2005",NA,"herg"
"619",NA,3,"2005",NA,"herg"
"620",NA,3,"2005",NA,"herg"
"621",NA,3,"2005",NA,"herg"
"622",NA,1,"2005",NA,"herg"
"623",NA,3,"2005",NA,"herg"
"624",NA,3,"2005",NA,"herg"
"625",NA,1,"2005",NA,"herg"
"626",NA,1,"2005",NA,"herg"
"627",NA,3,"2005",NA,"herg"
"628",NA,2,"2005",NA,"herg"
"629",NA,2,"2005",NA,"herg"
"630",NA,3,"2005",NA,"herg"
"631",NA,3,"2005",NA,"herg"
"632",NA,1,"2005",NA,"herg"
"633",NA,3,"2005",NA,"herg"
"634",NA,1,"2005",NA,"herg"
"635",NA,2,"2005",NA,"herg"
"636",NA,2,"2005",NA,"herg"
"637",NA,3,"2005",NA,"herg"
"638",NA,1,"2005",NA,"herg"
"639",NA,2,"2005",NA,"herg"
"640",NA,2,"2005",NA,"herg"
"641",NA,3,"2005",NA,"herg"
"642",NA,3,"2005",NA,"herg"
"643",NA,1,"2005",NA,"herg"
"644",NA,2,"2005",NA,"herg"
"645",NA,3,"2005",NA,"herg"
"646",NA,3,"2005",NA,"herg"
"647",NA,3,"2005",NA,"herg"
"648",NA,3,"2005",NA,"herg"
"649",NA,3,"2005",NA,"herg"
"650",NA,1,"2005",NA,"herg"
"651",NA,3,"2005",NA,"herg"
"652",NA,2,"2005",NA,"herg"
"653",NA,2,"2005",NA,"herg"
"654",NA,2,"2005",NA,"herg"
"655",NA,2,"2005",NA,"herg"
"656",NA,1,"2005",NA,"herg"
"657",NA,3,"2005",NA,"herg"
"658",NA,3,"2005",NA,"herg"
"659",NA,3,"2005",NA,"herg"
"660",NA,1,"2005",NA,"herg"
"661",NA,1,"2005",NA,"herg"
"662",NA,2,"2005",NA,"herg"
"663",NA,2,"2005",NA,"herg"
"664",NA,3,"2005",NA,"herg"
"665",NA,1,"2005",NA,"herg"
"666",NA,2,"2005",NA,"herg"
"667",NA,3,"2005",NA,"herg"
"668",NA,2,"2005","End of HELL","herg"
"669",NA,1,"2005","Borofsky","herg"
"670",NA,1,"2005",NA,"herg"
"671",NA,2,"2005",NA,"herg"
"672",NA,2,"2005",NA,"herg"
"673",NA,2,"2005",NA,"herg"
"674",NA,1,"2005",NA,"herg"
"675",NA,1,"2005",NA,"herg"
"676",NA,2,"2005",NA,"herg"
"677",NA,2,"2005",NA,"herg"
"678",NA,3,"2005",NA,"herg"
"679",NA,3,"2005",NA,"herg"
"680",NA,2,"2005",NA,"herg"
"681",NA,1,"2005",NA,"herg"
"682",NA,3,"2005",NA,"herg"
"683",NA,2,"2005",NA,"herg"
"684",NA,2,"2005",NA,"herg"
"685",NA,2,"2005",NA,"herg"
"686",NA,1,"2005",NA,"herg"
"687",NA,3,"2005",NA,"herg"
"688",NA,2,"2005",NA,"herg"
"689",NA,1,"2005",NA,"herg"
"690",NA,1,"2005",NA,"herg"
"691",NA,2,"2005",NA,"herg"
"692",NA,3,"2005",NA,"herg"
"693",NA,2,"2005",NA,"herg"
"694",NA,3,"2005",NA,"herg"
"695",NA,1,"2005",NA,"herg"
"696",NA,2,"2005",NA,"herg"
"697",NA,1,"2005",NA,"herg"
"698",NA,3,"2005",NA,"herg"
"699",NA,3,"2005",NA,"herg"
"700",NA,1,"2005",NA,"herg"
"701",NA,3,"2005",NA,"herg"
"702",NA,1,"2005",NA,"herg"
"703",NA,1,"2005",NA,"herg"
"704",NA,1,"2005",NA,"herg"
"705",NA,3,"2005",NA,"herg"
"706",NA,2,"2005",NA,"herg"
