"","flag","clutch","year","species"
"901",NA,"3","2014","herg"
"902",NA,"3","2014","herg"
"903",NA,"3","2014","herg"
"904",NA,"3","2014","herg"
"905",NA,"3","2014","herg"
"906",NA,"3","2014","herg"
"907",NA,"3","2014","herg"
"908",NA,"3","2014","herg"
"909",NA,"3","2014","herg"
"910",NA,"2","2014","herg"
"911",NA,"3","2014","herg"
"912",NA,"2","2014","herg"
"913",NA,"3","2014","herg"
"914",NA,"3","2014","herg"
"915",NA,"3","2014","herg"
"916",NA,"3","2014","herg"
"917",NA,"2","2014","herg"
"918",NA,"3","2014","herg"
"919",NA,"3","2014","herg"
"920",NA,"3","2014","herg"
"921",NA,"3","2014","herg"
"922",NA,"3","2014","herg"
"923",NA,"3","2014","herg"
"924",NA,"3","2014","herg"
"925",NA,"3","2014","herg"
"926",NA,"3","2014","herg"
"927",NA,"4","2014","herg"
"928",NA,"3","2014","herg"
"929",NA,"3","2014","herg"
"930",NA,"3","2014","herg"
"931",NA,"3","2014","herg"
"932",NA,"3","2014","herg"
"933",NA,"3","2014","herg"
"934",NA,"1","2014","herg"
"935",NA,"3","2014","herg"
"936",NA,"3","2014","herg"
"937",NA,"3","2014","herg"
"938",NA,"3","2014","herg"
"939",NA,"3","2014","herg"
"940",NA,"4","2014","herg"
"941",NA,"3","2014","herg"
"942",NA,"2","2014","herg"
"943",NA,"3","2014","herg"
"944",NA,"3","2014","herg"
"945",NA,"2","2014","herg"
"946",NA,"2","2014","herg"
"947",NA,"3","2014","herg"
"948",NA,"3","2014","herg"
"949",NA,"2","2014","herg"
"950",NA,"3","2014","herg"
"951",NA,"3","2014","herg"
"952",NA,"3","2014","herg"
"953",NA,"3","2014","herg"
"954",NA,"3","2014","herg"
"955",NA,"3","2014","herg"
"956",NA,"3","2014","herg"
"957",NA,"3","2014","herg"
"958",NA,"3","2014","herg"
"959",NA,"3","2014","herg"
"960",NA,"3","2014","herg"
"961",NA,"3","2014","herg"
"962",NA,"3","2014","herg"
"963",NA,"1","2014","herg"
"964",NA,"3","2014","herg"
"965",NA,"1","2014","herg"
"966",NA,"3","2014","herg"
"967",NA,"3","2014","herg"
"968",NA,"3","2014","herg"
"969",NA,"2","2014","herg"
"970",NA,"3","2014","herg"
"971",NA,"2","2014","herg"
"972",NA,"3","2014","herg"
"973",NA,"3","2014","herg"
"974",NA,"3","2014","herg"
"975",NA,"3","2014","herg"
"976",NA,"3","2014","herg"
"977",NA,"2","2014","herg"
"978",NA,"1","2014","herg"
"979",NA,"3","2014","herg"
"980",NA,"2","2014","herg"
"981",NA,"3","2014","herg"
"982",NA,"3","2014","herg"
"983",NA,"3","2014","herg"
"984",NA,"3","2014","herg"
"985",NA,"3","2014","herg"
"986",NA,"3","2014","herg"
"987",NA,"3","2014","herg"
"988",NA,"3","2014","herg"
"989",NA,"3","2014","herg"
"990",NA,"2","2014","herg"
"991",NA,"3","2014","herg"
"992",NA,"2","2014","herg"
"993",NA,"1","2014","herg"
"994",NA,"2","2014","herg"
"995",NA,"3","2014","herg"
"996",NA,"3","2014","herg"
"997",NA,"2","2014","herg"
"998",NA,"3","2014","herg"
"999",NA,"3","2014","herg"
"1000",NA,"3","2014","herg"
"1001",NA,"1","2014","herg"
"1002",NA,"2","2014","herg"
"1003",NA,"3","2014","herg"
"1004",NA,"3","2014","herg"
"1005",NA,"3","2014","herg"
"1006",NA,"3","2014","herg"
"1007",NA,"3","2014","herg"
"1008",NA,"2","2014","herg"
"1009",NA,"3","2014","herg"
"1010",NA,"3","2014","herg"
"1011",NA,"3","2014","herg"
"1012",NA,"3","2014","herg"
"1013",NA,"3","2014","herg"
"1014",NA,"1","2014","herg"
"1015",NA,"3","2014","herg"
"1016",NA,"3","2014","herg"
"1017",NA,"3","2014","herg"
"1018",NA,"3","2014","herg"
"1019",NA,"2","2014","herg"
"1020",NA,"3","2014","herg"
"1021",NA,"3","2014","herg"
"1022",NA,"1","2014","herg"
"1023",NA,"2","2014","herg"
"1024",NA,"3","2014","herg"
"1025",NA,"3","2014","herg"
"1026",NA,"3","2014","herg"
"1027",NA,"2","2014","herg"
"1028",NA,"1","2014","herg"
"1029",NA,"3","2014","herg"
"1030",NA,"3","2014","herg"
"1031",NA,"3","2014","herg"
"1032",NA,"3","2014","herg"
"1033",NA,"3","2014","herg"
"1034",NA,"3","2014","herg"
"1035",NA,"3","2014","herg"
"1036",NA,"3","2014","herg"
"1037",NA,"3","2014","herg"
"1038",NA,"3","2014","herg"
"1039",NA,"3","2014","herg"
"1040",NA,"1","2014","herg"
"1041",NA,"3","2014","herg"
"1042",NA,"3","2014","herg"
"1043",NA,"3","2014","herg"
"1044",NA,"3","2014","herg"
"1045",NA,"3","2014","herg"
"1046",NA,"3","2014","herg"
"1047",NA,"3","2014","herg"
"1048",NA,"3","2014","herg"
"1049",NA,"3","2014","herg"
"1050",NA,"3","2014","herg"
"1051",NA,"3","2014","herg"
"1052",NA,"3","2014","herg"
"1053",NA,"1","2014","herg"
"1054",NA,"2","2014","herg"
"1055",NA,"3","2014","herg"
"1056",NA,"3","2014","herg"
"1057",NA,"3","2014","herg"
"1058",NA,"2","2014","herg"
"1059",NA,"3","2014","herg"
"1060",NA,"2","2014","herg"
"1061",NA,"3","2014","herg"
"1062",NA,"3","2014","herg"
"1063",NA,"3","2014","herg"
"1064",NA,"3","2014","herg"
"1065",NA,"3","2014","herg"
"1066",NA,"3","2014","herg"
"1067",NA,"3","2014","herg"
"1068",NA,"2","2014","herg"
"1069",NA,"3","2014","herg"
"1070",NA,"3","2014","herg"
"1071",NA,"3","2014","herg"
"1072",NA,"3","2014","herg"
"1073",NA,"3","2014","herg"
"1074",NA,"3","2014","herg"
"1075",NA,"3","2014","herg"
"1076",NA,"3","2014","herg"
"1077",NA,"3","2014","herg"
"1078",NA,"3","2014","herg"
"1079",NA,"2","2014","herg"
"1080",NA,"2","2014","herg"
"1081",NA,"2","2014","herg"
"1082",NA,"3","2014","herg"
"1083",NA,"3","2014","herg"
"1084",NA,"3","2014","herg"
"1085",NA,"3","2014","herg"
"1086",NA,"3","2014","herg"
"1087",NA,"3","2014","herg"
"1088",NA,"2","2014","herg"
"1089",NA,"3","2014","herg"
"1090",NA,"3","2014","herg"
"1091",NA,"3","2014","herg"
"1092",NA,"2","2014","herg"
"1093",NA,"3","2014","herg"
"1094",NA,"1","2014","herg"
"1095",NA,"2","2014","herg"
"1096",NA,"3","2014","herg"
"1097",NA,"2","2014","herg"
"1098",NA,"3","2014","herg"
"1099",NA,"3","2014","herg"
"1100",NA,"3","2014","herg"
"1101",NA,"2","2014","herg"
"1102",NA,"2","2014","herg"
"1103",NA,"3","2014","herg"
"1104",NA,"3","2014","herg"
"1105",NA,"3","2014","herg"
"1106",NA,"2","2014","herg"
"1107",NA,"3","2014","herg"
"1108",NA,"3","2014","herg"
"1109",NA,"3","2014","herg"
"1110",NA,"3","2014","herg"
"1111",NA,"2","2014","herg"
"1112",NA,"3","2014","herg"
"1113",NA,"3","2014","herg"
"1114",NA,"3","2014","herg"
"1115",NA,"3","2014","herg"
"1116",NA,"3","2014","herg"
"1117",NA,"3","2014","herg"
"1118",NA,"3","2014","herg"
"1119",NA,"3","2014","herg"
"1120",NA,"3","2014","herg"
"1121",NA,"3","2014","herg"
"1122",NA,"3","2014","herg"
"1123",NA,"3","2014","herg"
"1124",NA,"2","2014","herg"
"1125",NA,"3","2014","herg"
"1126",NA,"1","2014","herg"
"1127",NA,"2","2014","herg"
"1128",NA,"3","2014","herg"
"1129",NA,"3","2014","herg"
"1130",NA,"3","2014","herg"
"1131",NA,"3","2014","herg"
"1132",NA,"3","2014","herg"
"1133",NA,"3","2014","herg"
"1134",NA,"3","2014","herg"
"1135",NA,"3","2014","herg"
"1136",NA,"3","2014","herg"
"1137",NA,"3","2014","herg"
"1138",NA,"1","2014","herg"
"1139",NA,"3","2014","herg"
"1140",NA,"2","2014","herg"
