"","flag","clutch","year","location","species"
"133",146,3,"2007",NA,"herg"
"134",147,3,"2007",NA,"herg"
"135",148,3,"2007",NA,"herg"
"136",149,3,"2007",NA,"herg"
"137",150,2,"2007",NA,"herg"
"138",151,3,"2007",NA,"herg"
"139",152,3,"2007",NA,"herg"
"140",154,3,"2007",NA,"herg"
"141",154,3,"2007",NA,"herg"
"142",155,2,"2007",NA,"herg"
"143",156,3,"2007",NA,"herg"
"144",158,3,"2007",NA,"herg"
"145",159,2,"2007",NA,"herg"
"146",160,3,"2007","west side","herg"
"147",161,3,"2007",NA,"herg"
"148",162,3,"2007",NA,"herg"
"149",165,3,"2007",NA,"herg"
"150",167,3,"2007",NA,"herg"
"151",168,3,"2007",NA,"herg"
"152",169,3,"2007",NA,"herg"
"153",171,3,"2007",NA,"herg"
"154",172,2,"2007",NA,"herg"
"155",173,3,"2007",NA,"herg"
"156",174,2,"2007",NA,"herg"
"157",175,2,"2007",NA,"herg"
"158",176,3,"2007",NA,"herg"
"159",177,3,"2007",NA,"herg"
"160",178,3,"2007",NA,"herg"
"161",179,3,"2007",NA,"herg"
"162",180,3,"2007",NA,"herg"
"163",181,3,"2007",NA,"herg"
"164",182,3,"2007",NA,"herg"
"165",182,3,"2007",NA,"herg"
"166",184,3,"2007",NA,"herg"
"167",185,3,"2007",NA,"herg"
"168",186,3,"2007",NA,"herg"
"169",187,3,"2007",NA,"herg"
"170",189,2,"2007",NA,"herg"
"171",190,2,"2007",NA,"herg"
"172",192,3,"2007",NA,"herg"
"173",192,2,"2007",NA,"herg"
"174",195,3,"2007",NA,"herg"
"175",196,1,"2007",NA,"herg"
"176",197,3,"2007",NA,"herg"
"177",198,3,"2007",NA,"herg"
"178",199,2,"2007",NA,"herg"
"179",201,3,"2007",NA,"herg"
"180",203,3,"2007",NA,"herg"
"181",203,3,"2007",NA,"herg"
"182",204,2,"2007",NA,"herg"
"183",206,3,"2007","bt house done","herg"
"184",207,3,"2007",NA,"herg"
"185",209,2,"2007",NA,"herg"
"186",210,3,"2007",NA,"herg"
"187",211,3,"2007",NA,"herg"
"188",212,3,"2007",NA,"herg"
"189",214,2,"2007",NA,"herg"
"190",216,3,"2007",NA,"herg"
"191",217,2,"2007",NA,"herg"
"192",218,2,"2007",NA,"herg"
"193",219,3,"2007",NA,"herg"
"194",221,1,"2007","end of west side","herg"
"195",222,3,"2007",NA,"herg"
"196",223,3,"2007",NA,"herg"
"197",225,3,"2007",NA,"herg"
"198",229,3,"2007",NA,"herg"
"199",235,3,"2007",NA,"herg"
"200",236,3,"2007",NA,"herg"
"201",238,3,"2007",NA,"herg"
"202",243,3,"2007",NA,"herg"
"203",245,3,"2007",NA,"herg"
"204",245,2,"2007",NA,"herg"
"205",247,3,"2007",NA,"herg"
"206",248,3,"2007",NA,"herg"
"207",249,3,"2007",NA,"herg"
"208",250,3,"2007",NA,"herg"
"209",251,2,"2007",NA,"herg"
"210",253,2,"2007",NA,"herg"
"211",254,3,"2007",NA,"herg"
"212",255,3,"2007",NA,"herg"
"213",257,3,"2007",NA,"herg"
"214",260,3,"2007",NA,"herg"
"215",261,3,"2007",NA,"herg"
"216",262,3,"2007",NA,"herg"
"217",264,3,"2007",NA,"herg"
"218",266,3,"2007",NA,"herg"
"219",267,3,"2007",NA,"herg"
"220",267,3,"2007",NA,"gbbg"
"221",268,3,"2007",NA,"herg"
"222",270,3,"2007",NA,"herg"
"223",271,2,"2007",NA,"herg"
"224",283,3,"2007",NA,"herg"
"225",284,1,"2007",NA,"herg"
"226",285,1,"2007",NA,"herg"
"227",286,3,"2007",NA,"herg"
"228",287,3,"2007",NA,"herg"
"229",288,2,"2007",NA,"herg"
"230",289,2,"2007",NA,"herg"
"231",290,3,"2007",NA,"herg"
"232",291,3,"2007",NA,"herg"
"233",292,3,"2007",NA,"herg"
"234",293,2,"2007",NA,"herg"
"235",294,3,"2007",NA,"herg"
"236",295,3,"2007",NA,"herg"
"237",297,3,"2007",NA,"herg"
"238",298,3,"2007",NA,"herg"
"239",299,3,"2007",NA,"herg"
"240",300,3,"2007",NA,"herg"
"241",301,2,"2007",NA,"gbbg"
"242",304,2,"2007",NA,"herg"
"243",NA,1,"2007","west side ext.","herg"
"244",NA,3,"2007",NA,"herg"
"245",NA,3,"2007",NA,"herg"
"246",NA,1,"2007",NA,"herg"
"247",NA,3,"2007",NA,"herg"
"248",NA,3,"2007",NA,"herg"
"249",NA,3,"2007",NA,"herg"
"250",NA,3,"2007",NA,"herg"
"251",NA,2,"2007",NA,"herg"
"252",NA,2,"2007",NA,"herg"
"253",NA,3,"2007",NA,"herg"
"254",NA,2,"2007",NA,"herg"
"255",NA,3,"2007",NA,"herg"
"256",NA,3,"2007",NA,"herg"
"257",NA,3,"2007",NA,"herg"
"258",NA,3,"2007",NA,"herg"
"259",NA,3,"2007",NA,"herg"
"260",NA,3,"2007",NA,"herg"
"261",NA,3,"2007",NA,"herg"
"262",NA,3,"2007",NA,"herg"
"263",NA,3,"2007",NA,"herg"
"264",NA,3,"2007",NA,"herg"
"265",NA,3,"2007",NA,"herg"
"266",NA,2,"2007",NA,"herg"
"267",NA,3,"2007",NA,"herg"
"268",NA,3,"2007",NA,"herg"
"269",NA,2,"2007",NA,"herg"
"270",NA,2,"2007",NA,"herg"
"271",NA,3,"2007",NA,"herg"
"272",NA,3,"2007",NA,"herg"
"273",NA,2,"2007",NA,"herg"
"274",NA,2,"2007",NA,"herg"
"275",NA,3,"2007",NA,"herg"
"276",NA,3,"2007",NA,"herg"
"277",NA,3,"2007",NA,"herg"
"278",NA,2,"2007",NA,"herg"
"279",NA,3,"2007",NA,"herg"
"280",NA,1,"2007",NA,"herg"
"281",NA,3,"2007",NA,"herg"
"282",NA,2,"2007",NA,"herg"
"283",NA,3,"2007",NA,"herg"
"284",NA,4,"2007",NA,"herg"
"285",NA,2,"2007",NA,"herg"
"286",NA,3,"2007",NA,"herg"
"287",NA,1,"2007",NA,"herg"
"288",NA,3,"2007",NA,"herg"
"289",NA,3,"2007",NA,"herg"
"290",NA,2,"2007",NA,"herg"
"291",NA,1,"2007",NA,"herg"
"292",NA,3,"2007",NA,"herg"
"293",NA,2,"2007",NA,"herg"
"294",NA,3,"2007",NA,"herg"
"295",NA,3,"2007",NA,"herg"
"296",NA,3,"2007",NA,"herg"
"297",NA,3,"2007",NA,"herg"
"298",NA,3,"2007",NA,"herg"
"299",NA,3,"2007",NA,"herg"
"300",NA,3,"2007",NA,"herg"
"301",NA,3,"2007",NA,"herg"
"302",NA,3,"2007",NA,"herg"
"303",NA,3,"2007",NA,"herg"
"304",NA,3,"2007",NA,"herg"
"305",NA,3,"2007",NA,"herg"
"306",NA,3,"2007",NA,"herg"
"307",NA,3,"2007",NA,"herg"
"308",NA,3,"2007",NA,"herg"
"309",NA,3,"2007",NA,"herg"
"310",NA,3,"2007",NA,"herg"
"311",NA,3,"2007",NA,"herg"
"312",NA,3,"2007",NA,"herg"
"313",NA,2,"2007",NA,"herg"
"314",NA,3,"2007",NA,"herg"
"315",NA,3,"2007",NA,"herg"
"316",NA,3,"2007",NA,"herg"
"317",NA,3,"2007",NA,"herg"
"318",NA,2,"2007",NA,"herg"
"319",NA,2,"2007",NA,"herg"
"320",NA,2,"2007",NA,"herg"
"321",NA,3,"2007",NA,"herg"
"322",NA,3,"2007",NA,"herg"
"323",NA,2,"2007",NA,"herg"
"324",NA,2,"2007",NA,"herg"
"325",NA,3,"2007",NA,"herg"
"326",NA,2,"2007",NA,"herg"
"327",NA,2,"2007",NA,"herg"
"328",NA,3,"2007",NA,"herg"
"329",NA,3,"2007",NA,"herg"
"330",NA,3,"2007",NA,"herg"
"331",NA,2,"2007",NA,"herg"
"332",NA,1,"2007",NA,"herg"
"333",NA,3,"2007",NA,"herg"
"334",NA,2,"2007",NA,"herg"
"335",NA,3,"2007",NA,"herg"
"336",NA,3,"2007",NA,"herg"
"337",NA,2,"2007",NA,"herg"
"338",NA,2,"2007",NA,"herg"
"339",NA,3,"2007",NA,"herg"
"340",NA,2,"2007",NA,"herg"
"341",NA,3,"2007",NA,"herg"
"342",NA,3,"2007",NA,"herg"
"343",NA,3,"2007",NA,"herg"
"344",NA,2,"2007",NA,"herg"
"345",NA,2,"2007",NA,"herg"
"346",NA,3,"2007",NA,"herg"
"347",NA,2,"2007",NA,"herg"
"348",NA,3,"2007",NA,"herg"
"349",NA,3,"2007",NA,"herg"
"350",NA,3,"2007",NA,"herg"
"351",NA,3,"2007",NA,"herg"
"352",NA,2,"2007",NA,"herg"
"353",NA,3,"2007",NA,"herg"
"354",NA,3,"2007",NA,"herg"
"355",NA,3,"2007",NA,"herg"
"356",NA,3,"2007",NA,"herg"
"357",NA,3,"2007",NA,"herg"
"358",NA,2,"2007",NA,"herg"
"359",NA,2,"2007",NA,"herg"
"360",NA,3,"2007",NA,"herg"
"361",NA,1,"2007",NA,"herg"
"362",NA,3,"2007",NA,"herg"
"363",NA,3,"2007",NA,"herg"
"364",NA,3,"2007",NA,"herg"
"365",NA,3,"2007",NA,"herg"
"366",NA,2,"2007",NA,"herg"
"367",NA,2,"2007",NA,"herg"
"368",NA,3,"2007",NA,"herg"
"369",NA,3,"2007",NA,"herg"
"370",NA,3,"2007",NA,"herg"
"371",NA,3,"2007",NA,"herg"
"372",NA,3,"2007",NA,"herg"
"373",NA,3,"2007",NA,"herg"
"374",NA,3,"2007",NA,"herg"
"375",NA,3,"2007",NA,"herg"
"376",NA,3,"2007",NA,"herg"
"377",NA,3,"2007",NA,"herg"
"378",NA,3,"2007",NA,"herg"
"379",NA,3,"2007",NA,"herg"
"380",NA,3,"2007",NA,"herg"
"381",NA,3,"2007",NA,"herg"
"382",NA,2,"2007",NA,"herg"
"383",NA,3,"2007",NA,"herg"
"384",NA,3,"2007",NA,"herg"
"385",NA,3,"2007",NA,"herg"
"386",NA,2,"2007",NA,"herg"
"387",NA,2,"2007",NA,"herg"
"388",NA,3,"2007",NA,"herg"
"389",NA,3,"2007",NA,"herg"
"390",NA,2,"2007",NA,"herg"
"391",NA,1,"2007",NA,"herg"
"392",NA,3,"2007",NA,"herg"
"393",NA,2,"2007",NA,"herg"
"394",NA,3,"2007",NA,"herg"
"395",NA,3,"2007",NA,"herg"
"396",NA,3,"2007",NA,"herg"
"397",NA,3,"2007",NA,"herg"
"398",NA,3,"2007",NA,"herg"
"399",NA,2,"2007",NA,"herg"
"400",NA,3,"2007",NA,"herg"
"401",NA,3,"2007",NA,"herg"
"402",NA,3,"2007",NA,"herg"
"403",NA,3,"2007",NA,"herg"
"404",NA,3,"2007",NA,"herg"
"405",NA,3,"2007",NA,"herg"
"406",NA,2,"2007",NA,"herg"
"407",NA,3,"2007",NA,"herg"
"408",NA,3,"2007",NA,"herg"
"409",NA,3,"2007",NA,"herg"
"410",NA,3,"2007",NA,"herg"
"411",NA,3,"2007",NA,"herg"
"412",NA,2,"2007",NA,"herg"
"413",NA,3,"2007",NA,"herg"
"414",NA,2,"2007",NA,"herg"
"415",NA,3,"2007",NA,"herg"
"416",NA,3,"2007",NA,"herg"
"417",NA,3,"2007",NA,"herg"
"418",NA,3,"2007",NA,"herg"
"419",NA,3,"2007",NA,"herg"
"420",NA,3,"2007",NA,"herg"
"421",NA,3,"2007",NA,"herg"
"422",NA,2,"2007",NA,"herg"
"423",NA,3,"2007",NA,"herg"
"424",NA,3,"2007",NA,"herg"
"425",NA,3,"2007",NA,"herg"
"426",NA,2,"2007",NA,"herg"
"427",NA,2,"2007",NA,"herg"
"428",NA,3,"2007",NA,"herg"
"429",NA,3,"2007",NA,"herg"
"430",NA,3,"2007",NA,"herg"
"431",NA,3,"2007",NA,"herg"
"432",NA,3,"2007",NA,"herg"
"433",NA,3,"2007",NA,"herg"
"434",NA,3,"2007",NA,"herg"
"435",NA,1,"2007",NA,"herg"
"436",NA,3,"2007",NA,"herg"
"437",NA,2,"2007",NA,"herg"
"438",NA,3,"2007",NA,"herg"
"439",NA,2,"2007",NA,"herg"
"440",NA,2,"2007",NA,"herg"
"441",NA,3,"2007",NA,"herg"
"442",NA,2,"2007","end point","herg"
"443",NA,3,"2007","cabin","herg"
"444",NA,3,"2007",NA,"herg"
"445",NA,3,"2007",NA,"herg"
"446",NA,3,"2007",NA,"herg"
"447",NA,3,"2007",NA,"herg"
"448",NA,3,"2007",NA,"herg"
"449",NA,3,"2007",NA,"herg"
"450",NA,3,"2007",NA,"herg"
"451",NA,3,"2007",NA,"herg"
"452",NA,3,"2007",NA,"herg"
"453",NA,1,"2007",NA,"herg"
"454",NA,3,"2007",NA,"herg"
"455",NA,3,"2007",NA,"herg"
"456",NA,3,"2007",NA,"herg"
"457",NA,2,"2007",NA,"herg"
"458",NA,3,"2007",NA,"herg"
"459",NA,3,"2007",NA,"herg"
"460",NA,3,"2007",NA,"herg"
"461",NA,3,"2007",NA,"herg"
"462",NA,3,"2007",NA,"herg"
"463",NA,3,"2007",NA,"herg"
"464",NA,3,"2007",NA,"herg"
"465",NA,3,"2007",NA,"herg"
"466",NA,3,"2007",NA,"herg"
"467",NA,3,"2007",NA,"herg"
"468",NA,3,"2007",NA,"herg"
"469",NA,3,"2007",NA,"herg"
"470",NA,3,"2007",NA,"herg"
"471",NA,3,"2007",NA,"herg"
"472",NA,3,"2007",NA,"herg"
"473",NA,1,"2007",NA,"herg"
"474",NA,3,"2007",NA,"herg"
"475",NA,3,"2007",NA,"herg"
"476",NA,3,"2007",NA,"herg"
"477",NA,3,"2007",NA,"herg"
"478",NA,3,"2007",NA,"herg"
"479",NA,3,"2007",NA,"herg"
"480",NA,3,"2007",NA,"herg"
"481",NA,3,"2007",NA,"herg"
"482",NA,3,"2007",NA,"herg"
"483",NA,3,"2007",NA,"herg"
"484",NA,1,"2007",NA,"herg"
"485",NA,2,"2007",NA,"herg"
"486",NA,2,"2007",NA,"herg"
"487",NA,3,"2007",NA,"herg"
"488",NA,3,"2007",NA,"herg"
"489",NA,2,"2007",NA,"herg"
"490",NA,3,"2007",NA,"herg"
"491",NA,2,"2007",NA,"herg"
"492",NA,3,"2007",NA,"herg"
"493",NA,2,"2007",NA,"herg"
"494",NA,2,"2007",NA,"herg"
"495",NA,2,"2007",NA,"herg"
"496",NA,3,"2007",NA,"herg"
"497",NA,3,"2007",NA,"herg"
"498",NA,3,"2007",NA,"herg"
"499",NA,3,"2007",NA,"herg"
"500",NA,2,"2007",NA,"herg"
"501",NA,3,"2007",NA,"herg"
"502",NA,3,"2007",NA,"herg"
"503",NA,3,"2007",NA,"herg"
"504",NA,3,"2007",NA,"herg"
"505",NA,1,"2007",NA,"herg"
"506",NA,3,"2007",NA,"herg"
"507",NA,3,"2007",NA,"herg"
"508",NA,3,"2007",NA,"herg"
"509",NA,3,"2007",NA,"herg"
"510",NA,3,"2007",NA,"herg"
"511",NA,2,"2007",NA,"herg"
"512",NA,3,"2007",NA,"herg"
"513",NA,2,"2007",NA,"herg"
"514",NA,3,"2007",NA,"herg"
"515",NA,3,"2007",NA,"herg"
"516",NA,3,"2007",NA,"herg"
"517",NA,1,"2007",NA,"herg"
"518",NA,3,"2007",NA,"herg"
"519",NA,1,"2007",NA,"herg"
"520",NA,1,"2007",NA,"herg"
"521",NA,1,"2007",NA,"herg"
"522",NA,2,"2007",NA,"herg"
"523",NA,3,"2007",NA,"herg"
"524",NA,3,"2007",NA,"herg"
"525",NA,3,"2007",NA,"herg"
"526",NA,3,"2007",NA,"herg"
"527",NA,3,"2007",NA,"herg"
"528",NA,3,"2007",NA,"herg"
"529",NA,3,"2007",NA,"herg"
"530",NA,3,"2007",NA,"herg"
"531",NA,3,"2007",NA,"herg"
"532",NA,3,"2007",NA,"herg"
"533",NA,3,"2007",NA,"herg"
"534",NA,3,"2007",NA,"herg"
"535",NA,3,"2007",NA,"herg"
"536",NA,2,"2007",NA,"herg"
"537",NA,3,"2007",NA,"herg"
"538",NA,1,"2007",NA,"herg"
"539",NA,1,"2007",NA,"herg"
"540",NA,2,"2007",NA,"herg"
"541",NA,3,"2007",NA,"herg"
"542",NA,3,"2007",NA,"herg"
"543",NA,2,"2007",NA,"herg"
"544",NA,1,"2007",NA,"herg"
"545",NA,3,"2007",NA,"herg"
"546",NA,3,"2007",NA,"herg"
"547",NA,3,"2007",NA,"herg"
"548",NA,3,"2007",NA,"herg"
"549",NA,3,"2007",NA,"herg"
"550",NA,3,"2007",NA,"herg"
"551",NA,3,"2007",NA,"herg"
"552",NA,3,"2007",NA,"herg"
"553",NA,3,"2007",NA,"herg"
"554",NA,3,"2007",NA,"herg"
"555",NA,2,"2007",NA,"herg"
"556",NA,3,"2007",NA,"herg"
"557",NA,2,"2007",NA,"herg"
"558",NA,3,"2007",NA,"herg"
"559",NA,3,"2007",NA,"herg"
"560",NA,1,"2007",NA,"herg"
"561",NA,2,"2007",NA,"herg"
"562",NA,2,"2007",NA,"herg"
"563",NA,2,"2007",NA,"herg"
"564",NA,2,"2007",NA,"herg"
"565",NA,1,"2007",NA,"herg"
"566",NA,3,"2007",NA,"herg"
"567",NA,3,"2007",NA,"herg"
"568",NA,2,"2007",NA,"herg"
"569",NA,3,"2007",NA,"herg"
"570",NA,3,"2007",NA,"herg"
"571",NA,3,"2007",NA,"herg"
"572",NA,3,"2007",NA,"herg"
"573",NA,2,"2007",NA,"herg"
"574",NA,3,"2007",NA,"herg"
"575",NA,3,"2007",NA,"herg"
"576",NA,3,"2007",NA,"herg"
"577",NA,3,"2007",NA,"herg"
"578",NA,3,"2007",NA,"herg"
"579",NA,3,"2007",NA,"herg"
"580",NA,3,"2007",NA,"herg"
"581",NA,3,"2007",NA,"herg"
"582",NA,3,"2007",NA,"herg"
"583",NA,3,"2007",NA,"herg"
"584",NA,3,"2007",NA,"herg"
"585",NA,3,"2007",NA,"herg"
"586",NA,2,"2007",NA,"herg"
"587",NA,3,"2007",NA,"herg"
"588",NA,3,"2007",NA,"herg"
"589",NA,2,"2007",NA,"herg"
"590",NA,3,"2007",NA,"herg"
"591",NA,3,"2007",NA,"herg"
"592",NA,3,"2007",NA,"herg"
"593",NA,2,"2007",NA,"herg"
"594",NA,2,"2007",NA,"herg"
"595",NA,3,"2007",NA,"herg"
"596",NA,2,"2007",NA,"herg"
"597",NA,3,"2007",NA,"herg"
"598",NA,3,"2007",NA,"herg"
"599",NA,2,"2007",NA,"herg"
"600",NA,4,"2007",NA,"herg"
"601",NA,3,"2007",NA,"herg"
"602",NA,3,"2007",NA,"herg"
"603",NA,2,"2007",NA,"herg"
"604",NA,3,"2007",NA,"herg"
"605",NA,3,"2007",NA,"herg"
"606",NA,2,"2007",NA,"herg"
"607",NA,3,"2007",NA,"herg"
"608",NA,3,"2007",NA,"herg"
"609",NA,3,"2007",NA,"herg"
"610",NA,3,"2007",NA,"herg"
"611",NA,2,"2007",NA,"herg"
"612",NA,2,"2007",NA,"herg"
"613",NA,3,"2007",NA,"herg"
"614",NA,3,"2007",NA,"herg"
"615",NA,3,"2007",NA,"herg"
"616",NA,3,"2007",NA,"herg"
"617",NA,2,"2007",NA,"herg"
"618",NA,2,"2007",NA,"herg"
"619",NA,3,"2007",NA,"herg"
"620",NA,3,"2007",NA,"herg"
"621",NA,1,"2007",NA,"herg"
"622",NA,1,"2007",NA,"herg"
"623",NA,3,"2007",NA,"herg"
"624",NA,3,"2007",NA,"herg"
"625",NA,3,"2007",NA,"herg"
"626",NA,2,"2007",NA,"herg"
"627",NA,3,"2007",NA,"herg"
"628",NA,3,"2007",NA,"herg"
"629",NA,3,"2007",NA,"herg"
"630",NA,3,"2007",NA,"herg"
"631",NA,3,"2007",NA,"herg"
"632",NA,3,"2007",NA,"herg"
"633",NA,3,"2007",NA,"herg"
"634",NA,2,"2007",NA,"herg"
"635",NA,3,"2007",NA,"herg"
"636",NA,3,"2007",NA,"herg"
"637",NA,3,"2007",NA,"herg"
"638",NA,3,"2007",NA,"herg"
"639",NA,3,"2007",NA,"herg"
"640",NA,2,"2007",NA,"herg"
"641",NA,3,"2007",NA,"herg"
"642",NA,2,"2007",NA,"herg"
"643",NA,3,"2007",NA,"herg"
"644",NA,3,"2007",NA,"herg"
"645",NA,2,"2007",NA,"herg"
"646",NA,2,"2007",NA,"herg"
"647",NA,2,"2007",NA,"herg"
"648",NA,3,"2007",NA,"herg"
"649",NA,3,"2007",NA,"herg"
"650",NA,3,"2007",NA,"herg"
"651",NA,3,"2007",NA,"herg"
"652",NA,2,"2007",NA,"herg"
"653",NA,3,"2007",NA,"herg"
"654",NA,2,"2007",NA,"herg"
"655",NA,1,"2007",NA,"herg"
"656",NA,3,"2007",NA,"herg"
"657",NA,2,"2007",NA,"herg"
"658",NA,3,"2007",NA,"herg"
"659",NA,3,"2007",NA,"herg"
"660",NA,2,"2007",NA,"herg"
"661",NA,2,"2007",NA,"herg"
"662",NA,3,"2007",NA,"herg"
"663",NA,3,"2007",NA,"herg"
"664",NA,3,"2007",NA,"herg"
"665",NA,3,"2007",NA,"herg"
"666",NA,3,"2007",NA,"herg"
"667",NA,3,"2007",NA,"herg"
"668",NA,3,"2007",NA,"herg"
"669",NA,3,"2007",NA,"herg"
"670",NA,3,"2007",NA,"herg"
"671",NA,3,"2007",NA,"herg"
"672",NA,2,"2007",NA,"herg"
"673",NA,3,"2007",NA,"herg"
"674",NA,3,"2007",NA,"herg"
"675",NA,3,"2007",NA,"herg"
"676",NA,3,"2007",NA,"herg"
"677",NA,3,"2007",NA,"herg"
"678",NA,2,"2007",NA,"herg"
"679",NA,2,"2007",NA,"herg"
"680",NA,3,"2007",NA,"herg"
"681",NA,3,"2007",NA,"herg"
"682",NA,2,"2007",NA,"herg"
"683",NA,3,"2007",NA,"herg"
"684",NA,3,"2007",NA,"herg"
"685",NA,3,"2007",NA,"herg"
"686",NA,2,"2007","end cabin","herg"
"687",NA,3,"2007","John's P. Hell","herg"
"688",NA,3,"2007",NA,"herg"
"689",NA,3,"2007",NA,"herg"
"690",NA,3,"2007",NA,"herg"
"691",NA,1,"2007",NA,"herg"
"692",NA,3,"2007",NA,"herg"
"693",NA,3,"2007",NA,"herg"
"694",NA,3,"2007",NA,"herg"
"695",NA,3,"2007",NA,"herg"
"696",NA,2,"2007",NA,"herg"
"697",NA,2,"2007",NA,"herg"
"698",NA,3,"2007",NA,"herg"
"699",NA,3,"2007",NA,"herg"
"700",NA,3,"2007",NA,"herg"
"701",NA,3,"2007",NA,"herg"
"702",NA,3,"2007",NA,"herg"
"703",NA,3,"2007",NA,"herg"
"704",NA,2,"2007",NA,"herg"
"705",NA,3,"2007",NA,"herg"
"706",NA,3,"2007",NA,"herg"
"707",NA,3,"2007",NA,"herg"
