"","date","species","count","notes","year"
"7021",2010-07-27,"gbhe",0,"3 gannet",2010
"7022",2010-07-27,"scoter",0,"3 gannet",2010
"7023",2010-07-27,"shearwater",0,"3 gannet",2010
"7024",2010-07-27,"wisp",0,"3 gannet",2010
"7025",2010-07-27,"lbbg",0,"3 gannet",2010
"7026",2010-07-29,"herg",235,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7027",2010-07-29,"gbbg",30,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7028",2010-07-29,"coei_ad",370,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7029",2010-07-29,"coei_ju",0,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7030",2010-07-29,"blgu",233,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7031",2010-07-29,"puffin",0,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7032",2010-07-29,"dcco",1,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7033",2010-07-29,"ternsp",0,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7034",2010-07-29,"razo",0,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7035",2010-07-29,"lagu",0,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7036",2010-07-29,"comu",0,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7037",2010-07-29,"baea",0,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7038",2010-07-29,"noga",1,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7039",2010-07-29,"corvid",0,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7040",2010-07-29,"peepsp",0,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7041",2010-07-29,"seals",0,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7042",2010-07-29,"colo",0,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7043",2010-07-29,"cago",0,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7044",2010-07-29,"porpoise",0,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7045",2010-07-29,"raptor",0,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7046",2010-07-29,"gbhe",0,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7047",2010-07-29,"scoter",0,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7048",2010-07-29,"shearwater",0,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7049",2010-07-29,"wisp",0,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7050",2010-07-29,"lbbg",0,"1 gannet, 1 DCCO, 1 ROTU??",2010
"7051",2011-06-06,"herg",301,"2 RAZO, 2 DCCO,2 ATPU",2011
"7052",2011-06-06,"gbbg",31,"2 RAZO, 2 DCCO,2 ATPU",2011
"7053",2011-06-06,"coei_ad",70,"2 RAZO, 2 DCCO,2 ATPU",2011
"7054",2011-06-06,"coei_ju",0,"2 RAZO, 2 DCCO,2 ATPU",2011
"7055",2011-06-06,"blgu",346,"2 RAZO, 2 DCCO,2 ATPU",2011
"7056",2011-06-06,"puffin",2,"2 RAZO, 2 DCCO,2 ATPU",2011
"7057",2011-06-06,"dcco",2,"2 RAZO, 2 DCCO,2 ATPU",2011
"7058",2011-06-06,"ternsp",0,"2 RAZO, 2 DCCO,2 ATPU",2011
"7059",2011-06-06,"razo",2,"2 RAZO, 2 DCCO,2 ATPU",2011
"7060",2011-06-06,"lagu",0,"2 RAZO, 2 DCCO,2 ATPU",2011
"7061",2011-06-06,"comu",0,"2 RAZO, 2 DCCO,2 ATPU",2011
"7062",2011-06-06,"baea",0,"2 RAZO, 2 DCCO,2 ATPU",2011
"7063",2011-06-06,"noga",0,"2 RAZO, 2 DCCO,2 ATPU",2011
"7064",2011-06-06,"corvid",0,"2 RAZO, 2 DCCO,2 ATPU",2011
"7065",2011-06-06,"peepsp",0,"2 RAZO, 2 DCCO,2 ATPU",2011
"7066",2011-06-06,"seals",0,"2 RAZO, 2 DCCO,2 ATPU",2011
"7067",2011-06-06,"colo",0,"2 RAZO, 2 DCCO,2 ATPU",2011
"7068",2011-06-06,"cago",0,"2 RAZO, 2 DCCO,2 ATPU",2011
"7069",2011-06-06,"porpoise",0,"2 RAZO, 2 DCCO,2 ATPU",2011
"7070",2011-06-06,"raptor",0,"2 RAZO, 2 DCCO,2 ATPU",2011
"7071",2011-06-06,"gbhe",0,"2 RAZO, 2 DCCO,2 ATPU",2011
"7072",2011-06-06,"scoter",0,"2 RAZO, 2 DCCO,2 ATPU",2011
"7073",2011-06-06,"shearwater",0,"2 RAZO, 2 DCCO,2 ATPU",2011
"7074",2011-06-06,"wisp",0,"2 RAZO, 2 DCCO,2 ATPU",2011
"7075",2011-06-06,"lbbg",0,"2 RAZO, 2 DCCO,2 ATPU",2011
"7076",2011-06-08,"herg",271,"2 DCCO,5 ATPU",2011
"7077",2011-06-08,"gbbg",52,"2 DCCO,5 ATPU",2011
"7078",2011-06-08,"coei_ad",51,"2 DCCO,5 ATPU",2011
"7079",2011-06-08,"coei_ju",0,"2 DCCO,5 ATPU",2011
"7080",2011-06-08,"blgu",401,"2 DCCO,5 ATPU",2011
"7081",2011-06-08,"puffin",5,"2 DCCO,5 ATPU",2011
"7082",2011-06-08,"dcco",2,"2 DCCO,5 ATPU",2011
"7083",2011-06-08,"ternsp",0,"2 DCCO,5 ATPU",2011
"7084",2011-06-08,"razo",0,"2 DCCO,5 ATPU",2011
"7085",2011-06-08,"lagu",0,"2 DCCO,5 ATPU",2011
"7086",2011-06-08,"comu",0,"2 DCCO,5 ATPU",2011
"7087",2011-06-08,"baea",0,"2 DCCO,5 ATPU",2011
"7088",2011-06-08,"noga",0,"2 DCCO,5 ATPU",2011
"7089",2011-06-08,"corvid",0,"2 DCCO,5 ATPU",2011
"7090",2011-06-08,"peepsp",0,"2 DCCO,5 ATPU",2011
"7091",2011-06-08,"seals",0,"2 DCCO,5 ATPU",2011
"7092",2011-06-08,"colo",0,"2 DCCO,5 ATPU",2011
"7093",2011-06-08,"cago",0,"2 DCCO,5 ATPU",2011
"7094",2011-06-08,"porpoise",0,"2 DCCO,5 ATPU",2011
"7095",2011-06-08,"raptor",0,"2 DCCO,5 ATPU",2011
"7096",2011-06-08,"gbhe",0,"2 DCCO,5 ATPU",2011
"7097",2011-06-08,"scoter",0,"2 DCCO,5 ATPU",2011
"7098",2011-06-08,"shearwater",0,"2 DCCO,5 ATPU",2011
"7099",2011-06-08,"wisp",0,"2 DCCO,5 ATPU",2011
"7100",2011-06-08,"lbbg",0,"2 DCCO,5 ATPU",2011
"7101",2011-06-09,"herg",260,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7102",2011-06-09,"gbbg",39,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7103",2011-06-09,"coei_ad",33,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7104",2011-06-09,"coei_ju",0,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7105",2011-06-09,"blgu",311,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7106",2011-06-09,"puffin",11,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7107",2011-06-09,"dcco",4,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7108",2011-06-09,"ternsp",0,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7109",2011-06-09,"razo",3,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7110",2011-06-09,"lagu",0,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7111",2011-06-09,"comu",0,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7112",2011-06-09,"baea",0,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7113",2011-06-09,"noga",0,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7114",2011-06-09,"corvid",0,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7115",2011-06-09,"peepsp",0,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7116",2011-06-09,"seals",0,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7117",2011-06-09,"colo",3,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7118",2011-06-09,"cago",0,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7119",2011-06-09,"porpoise",0,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7120",2011-06-09,"raptor",0,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7121",2011-06-09,"gbhe",0,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7122",2011-06-09,"scoter",0,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7123",2011-06-09,"shearwater",0,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7124",2011-06-09,"wisp",0,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7125",2011-06-09,"lbbg",0,"4 DCCO, 3 RAZO, 3 COLO,11 ATPU",2011
"7126",2011-06-10,"herg",170,"2 DCCO, 1 RAZO,3 ATPU",2011
"7127",2011-06-10,"gbbg",26,"2 DCCO, 1 RAZO,3 ATPU",2011
"7128",2011-06-10,"coei_ad",46,"2 DCCO, 1 RAZO,3 ATPU",2011
"7129",2011-06-10,"coei_ju",0,"2 DCCO, 1 RAZO,3 ATPU",2011
"7130",2011-06-10,"blgu",308,"2 DCCO, 1 RAZO,3 ATPU",2011
"7131",2011-06-10,"puffin",3,"2 DCCO, 1 RAZO,3 ATPU",2011
"7132",2011-06-10,"dcco",2,"2 DCCO, 1 RAZO,3 ATPU",2011
"7133",2011-06-10,"ternsp",0,"2 DCCO, 1 RAZO,3 ATPU",2011
"7134",2011-06-10,"razo",1,"2 DCCO, 1 RAZO,3 ATPU",2011
"7135",2011-06-10,"lagu",0,"2 DCCO, 1 RAZO,3 ATPU",2011
"7136",2011-06-10,"comu",0,"2 DCCO, 1 RAZO,3 ATPU",2011
"7137",2011-06-10,"baea",0,"2 DCCO, 1 RAZO,3 ATPU",2011
"7138",2011-06-10,"noga",0,"2 DCCO, 1 RAZO,3 ATPU",2011
"7139",2011-06-10,"corvid",0,"2 DCCO, 1 RAZO,3 ATPU",2011
"7140",2011-06-10,"peepsp",0,"2 DCCO, 1 RAZO,3 ATPU",2011
"7141",2011-06-10,"seals",0,"2 DCCO, 1 RAZO,3 ATPU",2011
"7142",2011-06-10,"colo",0,"2 DCCO, 1 RAZO,3 ATPU",2011
"7143",2011-06-10,"cago",0,"2 DCCO, 1 RAZO,3 ATPU",2011
"7144",2011-06-10,"porpoise",0,"2 DCCO, 1 RAZO,3 ATPU",2011
"7145",2011-06-10,"raptor",0,"2 DCCO, 1 RAZO,3 ATPU",2011
"7146",2011-06-10,"gbhe",0,"2 DCCO, 1 RAZO,3 ATPU",2011
"7147",2011-06-10,"scoter",0,"2 DCCO, 1 RAZO,3 ATPU",2011
"7148",2011-06-10,"shearwater",0,"2 DCCO, 1 RAZO,3 ATPU",2011
"7149",2011-06-10,"wisp",0,"2 DCCO, 1 RAZO,3 ATPU",2011
"7150",2011-06-10,"lbbg",0,"2 DCCO, 1 RAZO,3 ATPU",2011
"7151",2011-06-11,"herg",185,"1 DCCO,6 ATPU",2011
"7152",2011-06-11,"gbbg",29,"1 DCCO,6 ATPU",2011
"7153",2011-06-11,"coei_ad",50,"1 DCCO,6 ATPU",2011
"7154",2011-06-11,"coei_ju",0,"1 DCCO,6 ATPU",2011
"7155",2011-06-11,"blgu",299,"1 DCCO,6 ATPU",2011
"7156",2011-06-11,"puffin",6,"1 DCCO,6 ATPU",2011
"7157",2011-06-11,"dcco",1,"1 DCCO,6 ATPU",2011
"7158",2011-06-11,"ternsp",0,"1 DCCO,6 ATPU",2011
"7159",2011-06-11,"razo",0,"1 DCCO,6 ATPU",2011
"7160",2011-06-11,"lagu",0,"1 DCCO,6 ATPU",2011
"7161",2011-06-11,"comu",0,"1 DCCO,6 ATPU",2011
"7162",2011-06-11,"baea",0,"1 DCCO,6 ATPU",2011
"7163",2011-06-11,"noga",0,"1 DCCO,6 ATPU",2011
"7164",2011-06-11,"corvid",0,"1 DCCO,6 ATPU",2011
"7165",2011-06-11,"peepsp",0,"1 DCCO,6 ATPU",2011
"7166",2011-06-11,"seals",0,"1 DCCO,6 ATPU",2011
"7167",2011-06-11,"colo",0,"1 DCCO,6 ATPU",2011
"7168",2011-06-11,"cago",0,"1 DCCO,6 ATPU",2011
"7169",2011-06-11,"porpoise",0,"1 DCCO,6 ATPU",2011
"7170",2011-06-11,"raptor",0,"1 DCCO,6 ATPU",2011
"7171",2011-06-11,"gbhe",0,"1 DCCO,6 ATPU",2011
"7172",2011-06-11,"scoter",0,"1 DCCO,6 ATPU",2011
"7173",2011-06-11,"shearwater",0,"1 DCCO,6 ATPU",2011
"7174",2011-06-11,"wisp",0,"1 DCCO,6 ATPU",2011
"7175",2011-06-11,"lbbg",0,"1 DCCO,6 ATPU",2011
"7176",2011-06-12,"herg",206,"1 DCCO, 1 AMCR,6 ATPU",2011
"7177",2011-06-12,"gbbg",27,"1 DCCO, 1 AMCR,6 ATPU",2011
"7178",2011-06-12,"coei_ad",28,"1 DCCO, 1 AMCR,6 ATPU",2011
"7179",2011-06-12,"coei_ju",0,"1 DCCO, 1 AMCR,6 ATPU",2011
"7180",2011-06-12,"blgu",314,"1 DCCO, 1 AMCR,6 ATPU",2011
"7181",2011-06-12,"puffin",6,"1 DCCO, 1 AMCR,6 ATPU",2011
"7182",2011-06-12,"dcco",1,"1 DCCO, 1 AMCR,6 ATPU",2011
"7183",2011-06-12,"ternsp",0,"1 DCCO, 1 AMCR,6 ATPU",2011
"7184",2011-06-12,"razo",0,"1 DCCO, 1 AMCR,6 ATPU",2011
"7185",2011-06-12,"lagu",0,"1 DCCO, 1 AMCR,6 ATPU",2011
"7186",2011-06-12,"comu",0,"1 DCCO, 1 AMCR,6 ATPU",2011
"7187",2011-06-12,"baea",0,"1 DCCO, 1 AMCR,6 ATPU",2011
"7188",2011-06-12,"noga",0,"1 DCCO, 1 AMCR,6 ATPU",2011
"7189",2011-06-12,"corvid",1,"1 DCCO, 1 AMCR,6 ATPU",2011
"7190",2011-06-12,"peepsp",0,"1 DCCO, 1 AMCR,6 ATPU",2011
"7191",2011-06-12,"seals",0,"1 DCCO, 1 AMCR,6 ATPU",2011
"7192",2011-06-12,"colo",0,"1 DCCO, 1 AMCR,6 ATPU",2011
"7193",2011-06-12,"cago",0,"1 DCCO, 1 AMCR,6 ATPU",2011
"7194",2011-06-12,"porpoise",0,"1 DCCO, 1 AMCR,6 ATPU",2011
"7195",2011-06-12,"raptor",0,"1 DCCO, 1 AMCR,6 ATPU",2011
"7196",2011-06-12,"gbhe",0,"1 DCCO, 1 AMCR,6 ATPU",2011
"7197",2011-06-12,"scoter",0,"1 DCCO, 1 AMCR,6 ATPU",2011
"7198",2011-06-12,"shearwater",0,"1 DCCO, 1 AMCR,6 ATPU",2011
"7199",2011-06-12,"wisp",0,"1 DCCO, 1 AMCR,6 ATPU",2011
"7200",2011-06-12,"lbbg",0,"1 DCCO, 1 AMCR,6 ATPU",2011
"7201",2011-06-13,"herg",269,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7202",2011-06-13,"gbbg",39,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7203",2011-06-13,"coei_ad",49,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7204",2011-06-13,"coei_ju",0,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7205",2011-06-13,"blgu",228,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7206",2011-06-13,"puffin",2,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7207",2011-06-13,"dcco",3,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7208",2011-06-13,"ternsp",0,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7209",2011-06-13,"razo",0,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7210",2011-06-13,"lagu",0,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7211",2011-06-13,"comu",0,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7212",2011-06-13,"baea",0,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7213",2011-06-13,"noga",0,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7214",2011-06-13,"corvid",2,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7215",2011-06-13,"peepsp",2,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7216",2011-06-13,"seals",0,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7217",2011-06-13,"colo",0,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7218",2011-06-13,"cago",0,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7219",2011-06-13,"porpoise",0,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7220",2011-06-13,"raptor",0,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7221",2011-06-13,"gbhe",0,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7222",2011-06-13,"scoter",0,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7223",2011-06-13,"shearwater",0,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7224",2011-06-13,"wisp",0,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7225",2011-06-13,"lbbg",0,"3 DCCO, 2 AMCR, 2 SPSA,2 ATPU",2011
"7226",2011-06-14,"herg",267,"1 RAZO, 3 DCCO,3 ATPU",2011
"7227",2011-06-14,"gbbg",36,"1 RAZO, 3 DCCO,3 ATPU",2011
"7228",2011-06-14,"coei_ad",70,"1 RAZO, 3 DCCO,3 ATPU",2011
"7229",2011-06-14,"coei_ju",0,"1 RAZO, 3 DCCO,3 ATPU",2011
"7230",2011-06-14,"blgu",303,"1 RAZO, 3 DCCO,3 ATPU",2011
"7231",2011-06-14,"puffin",3,"1 RAZO, 3 DCCO,3 ATPU",2011
"7232",2011-06-14,"dcco",3,"1 RAZO, 3 DCCO,3 ATPU",2011
"7233",2011-06-14,"ternsp",0,"1 RAZO, 3 DCCO,3 ATPU",2011
"7234",2011-06-14,"razo",1,"1 RAZO, 3 DCCO,3 ATPU",2011
"7235",2011-06-14,"lagu",0,"1 RAZO, 3 DCCO,3 ATPU",2011
"7236",2011-06-14,"comu",0,"1 RAZO, 3 DCCO,3 ATPU",2011
"7237",2011-06-14,"baea",0,"1 RAZO, 3 DCCO,3 ATPU",2011
"7238",2011-06-14,"noga",0,"1 RAZO, 3 DCCO,3 ATPU",2011
"7239",2011-06-14,"corvid",0,"1 RAZO, 3 DCCO,3 ATPU",2011
"7240",2011-06-14,"peepsp",0,"1 RAZO, 3 DCCO,3 ATPU",2011
"7241",2011-06-14,"seals",0,"1 RAZO, 3 DCCO,3 ATPU",2011
"7242",2011-06-14,"colo",0,"1 RAZO, 3 DCCO,3 ATPU",2011
"7243",2011-06-14,"cago",0,"1 RAZO, 3 DCCO,3 ATPU",2011
"7244",2011-06-14,"porpoise",0,"1 RAZO, 3 DCCO,3 ATPU",2011
"7245",2011-06-14,"raptor",0,"1 RAZO, 3 DCCO,3 ATPU",2011
"7246",2011-06-14,"gbhe",0,"1 RAZO, 3 DCCO,3 ATPU",2011
"7247",2011-06-14,"scoter",0,"1 RAZO, 3 DCCO,3 ATPU",2011
"7248",2011-06-14,"shearwater",0,"1 RAZO, 3 DCCO,3 ATPU",2011
"7249",2011-06-14,"wisp",0,"1 RAZO, 3 DCCO,3 ATPU",2011
"7250",2011-06-14,"lbbg",0,"1 RAZO, 3 DCCO,3 ATPU",2011
"7251",2011-06-15,"herg",247,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7252",2011-06-15,"gbbg",31,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7253",2011-06-15,"coei_ad",88,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7254",2011-06-15,"coei_ju",6,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7255",2011-06-15,"blgu",218,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7256",2011-06-15,"puffin",3,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7257",2011-06-15,"dcco",2,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7258",2011-06-15,"ternsp",0,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7259",2011-06-15,"razo",0,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7260",2011-06-15,"lagu",0,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7261",2011-06-15,"comu",0,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7262",2011-06-15,"baea",0,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7263",2011-06-15,"noga",0,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7264",2011-06-15,"corvid",0,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7265",2011-06-15,"peepsp",0,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7266",2011-06-15,"seals",2,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7267",2011-06-15,"colo",0,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7268",2011-06-15,"cago",0,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7269",2011-06-15,"porpoise",2,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7270",2011-06-15,"raptor",0,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7271",2011-06-15,"gbhe",0,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7272",2011-06-15,"scoter",0,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7273",2011-06-15,"shearwater",0,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7274",2011-06-15,"wisp",0,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7275",2011-06-15,"lbbg",0,"2 DCCO, 2 Harbor Seals,3 ATPU",2011
"7276",2011-06-16,"herg",148,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7277",2011-06-16,"gbbg",26,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7278",2011-06-16,"coei_ad",79,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7279",2011-06-16,"coei_ju",8,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7280",2011-06-16,"blgu",338,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7281",2011-06-16,"puffin",4,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7282",2011-06-16,"dcco",4,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7283",2011-06-16,"ternsp",0,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7284",2011-06-16,"razo",4,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7285",2011-06-16,"lagu",0,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7286",2011-06-16,"comu",0,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7287",2011-06-16,"baea",0,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7288",2011-06-16,"noga",0,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7289",2011-06-16,"corvid",0,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7290",2011-06-16,"peepsp",0,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7291",2011-06-16,"seals",0,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7292",2011-06-16,"colo",0,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7293",2011-06-16,"cago",1,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7294",2011-06-16,"porpoise",0,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7295",2011-06-16,"raptor",0,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7296",2011-06-16,"gbhe",0,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7297",2011-06-16,"scoter",0,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7298",2011-06-16,"shearwater",0,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7299",2011-06-16,"wisp",0,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7300",2011-06-16,"lbbg",0,"4 RAZO, 1 CAGO, 4 DCCO,4 ATPU",2011
"7301",2011-06-17,"herg",107,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7302",2011-06-17,"gbbg",22,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7303",2011-06-17,"coei_ad",42,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7304",2011-06-17,"coei_ju",9,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7305",2011-06-17,"blgu",185,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7306",2011-06-17,"puffin",9,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7307",2011-06-17,"dcco",16,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7308",2011-06-17,"ternsp",0,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7309",2011-06-17,"razo",0,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7310",2011-06-17,"lagu",0,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7311",2011-06-17,"comu",0,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7312",2011-06-17,"baea",0,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7313",2011-06-17,"noga",0,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7314",2011-06-17,"corvid",2,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7315",2011-06-17,"peepsp",0,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7316",2011-06-17,"seals",1,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7317",2011-06-17,"colo",0,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7318",2011-06-17,"cago",0,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7319",2011-06-17,"porpoise",1,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7320",2011-06-17,"raptor",0,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7321",2011-06-17,"gbhe",0,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7322",2011-06-17,"scoter",0,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7323",2011-06-17,"shearwater",0,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7324",2011-06-17,"wisp",0,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7325",2011-06-17,"lbbg",0,"16 DCCO, 2 AMCR, 1 Harbor Seal,9 ATPU",2011
"7326",2011-06-18,"herg",85,"1 DCCO, 1 Seal,0 ATPU",2011
