"","flag","clutch","year","location","species"
"67",538,3,"1999","North of the Mini Boathouse","herg"
"68",368,2,"1999","North of the Mini Boathouse","herg"
"69",135,2,"1999","North of the Mini Boathouse","herg"
"70",373,3,"1999","North of the Mini Boathouse","herg"
"71",318,3,"1999","North of the Mini Boathouse","herg"
"72",543,3,"1999","North of the Mini Boathouse","herg"
"73",378,2,"1999","North of the Mini Boathouse","herg"
"74",315,3,"1999","North of the Mini Boathouse","herg"
"75",522,3,"1999","North of the Mini Boathouse","herg"
"76",314,3,"1999","North of the Mini Boathouse","herg"
"77",361,2,"1999","North of the Mini Boathouse","herg"
"78",392,3,"1999","North of the Mini Boathouse","herg"
"79",307,3,"1999","North of the Mini Boathouse","herg"
"80",312,3,"1999","North of the Mini Boathouse","herg"
"81",364,3,"1999","North of the Mini Boathouse","herg"
"82",535,3,"1999","North of the Mini Boathouse","herg"
"83",553,3,"1999","North of the Mini Boathouse","herg"
"84",324,3,"1999","North of the Mini Boathouse","herg"
"85",342,2,"1999","North of the Mini Boathouse","herg"
"86",431,3,"1999","North of the Mini Boathouse","herg"
"87",302,2,"1999","North of the Mini Boathouse","herg"
"88",360,6,"1999","North of the Mini Boathouse","coei"
"89",313,2,"1999","North of the Mini Boathouse","herg"
"90",381,3,"1999","North of the Mini Boathouse","herg"
"91",371,3,"1999","North of the Mini Boathouse","herg"
"92",542,2,"1999","North of the Mini Boathouse","herg"
"93",509,2,"1999","North of the Mini Boathouse","herg"
"94",317,1,"1999","North of the Mini Boathouse","herg"
"95",389,2,"1999","North of the Mini Boathouse","herg"
"96",NA,NA,"1999",NA,"herg"
"97",1,1,"1999","Other Property North of the M.B.","herg"
"98",2,3,"1999","Other Property North of the M.B.","herg"
"99",3,3,"1999","Other Property North of the M.B.","herg"
"100",4,2,"1999","Other Property North of the M.B.","herg"
"101",5,3,"1999","Other Property North of the M.B.","herg"
"102",6,3,"1999","Other Property North of the M.B.","herg"
"103",7,5,"1999","Other Property North of the M.B.","coei"
"104",8,2,"1999","Other Property North of the M.B.","herg"
"105",9,3,"1999","Other Property North of the M.B.","herg"
"106",10,3,"1999","Other Property North of the M.B.","herg"
"107",NA,3,"1999","Other Property North of the M.B.","herg"
"108",NA,3,"1999","Other Property North of the M.B.","herg"
"109",NA,3,"1999","Other Property North of the M.B.","herg"
"110",NA,3,"1999","Other Property North of the M.B.","herg"
"111",NA,1,"1999","Other Property North of the M.B.","herg"
"112",NA,3,"1999","Other Property North of the M.B.","herg"
"113",NA,2,"1999","Other Property North of the M.B.","herg"
"114",NA,2,"1999","Other Property North of the M.B.","herg"
"115",NA,2,"1999","Other Property North of the M.B.","herg"
"116",20,2,"1999","Other Property North of the M.B.","herg"
"117",NA,2,"1999","Other Property North of the M.B.","herg"
"118",NA,2,"1999","Other Property North of the M.B.","herg"
"119",NA,3,"1999","Other Property North of the M.B.","herg"
"120",NA,3,"1999","Other Property North of the M.B.","herg"
"121",NA,3,"1999","Other Property North of the M.B.","herg"
"122",NA,3,"1999","Other Property North of the M.B.","herg"
"123",NA,3,"1999","Other Property North of the M.B.","herg"
"124",NA,2,"1999","Other Property North of the M.B.","herg"
"125",NA,3,"1999","Other Property North of the M.B.","herg"
"126",30,3,"1999","Other Property North of the M.B.","herg"
"127",NA,3,"1999","Other Property North of the M.B.","herg"
"128",NA,2,"1999","Other Property North of the M.B.","herg"
"129",NA,2,"1999","Other Property North of the M.B.","herg"
"130",NA,3,"1999","Other Property North of the M.B.","herg"
"131",NA,2,"1999","Other Property North of the M.B.","herg"
"132",NA,3,"1999","Other Property North of the M.B.","herg"
"133",NA,3,"1999","Other Property North of the M.B.","herg"
"134",NA,3,"1999","Other Property North of the M.B.","herg"
"135",NA,3,"1999","Other Property North of the M.B.","herg"
"136",40,2,"1999","Other Property North of the M.B.","herg"
"137",NA,3,"1999","Other Property North of the M.B.","herg"
"138",NA,3,"1999","Other Property North of the M.B.","herg"
"139",NA,3,"1999","Other Property North of the M.B.","herg"
"140",NA,3,"1999","Other Property North of the M.B.","herg"
"141",NA,2,"1999","Other Property North of the M.B.","herg"
"142",NA,2,"1999","Other Property North of the M.B.","herg"
"143",NA,2,"1999","Other Property North of the M.B.","herg"
"144",NA,3,"1999","Other Property North of the M.B.","herg"
"145",NA,3,"1999","Other Property North of the M.B.","herg"
"146",50,3,"1999","Other Property North of the M.B.","herg"
"147",NA,2,"1999","Other Property North of the M.B.","herg"
"148",NA,3,"1999","Other Property North of the M.B.","herg"
"149",NA,1,"1999","Other Property North of the M.B.","herg"
"150",NA,2,"1999","Other Property North of the M.B.","herg"
"151",NA,2,"1999","Other Property North of the M.B.","herg"
"152",NA,3,"1999","Other Property North of the M.B.","herg"
"153",NA,1,"1999","Other Property North of the M.B.","herg"
"154",NA,3,"1999","Other Property North of the M.B.","herg"
"155",NA,3,"1999","Other Property North of the M.B.","herg"
"156",60,3,"1999","Other Property North of the M.B.","herg"
"157",NA,3,"1999","Other Property North of the M.B.","herg"
"158",NA,2,"1999","Other Property North of the M.B.","herg"
"159",NA,2,"1999","Other Property North of the M.B.","herg"
"160",NA,3,"1999","Other Property North of the M.B.","herg"
"161",NA,3,"1999","Other Property North of the M.B.","herg"
"162",NA,3,"1999","Other Property North of the M.B.","herg"
"163",NA,3,"1999","Other Property North of the M.B.","herg"
"164",NA,3,"1999","Other Property North of the M.B.","herg"
"165",NA,3,"1999","Other Property North of the M.B.","herg"
"166",70,3,"1999","Other Property North of the M.B.","herg"
"167",NA,1,"1999","Other Property North of the M.B.","herg"
"168",NA,3,"1999","Other Property North of the M.B.","herg"
"169",NA,1,"1999","Other Property North of the M.B.","herg"
"170",NA,3,"1999","Other Property North of the M.B.","herg"
"171",NA,3,"1999","Other Property North of the M.B.","herg"
"172",NA,2,"1999","Other Property North of the M.B.","herg"
"173",NA,2,"1999","Other Property North of the M.B.","herg"
"174",NA,3,"1999","Other Property North of the M.B.","herg"
"175",NA,3,"1999","Other Property North of the M.B.","herg"
"176",80,1,"1999","Other Property North of the M.B.","herg"
"177",NA,3,"1999","Other Property North of the M.B.","herg"
"178",NA,2,"1999","Other Property North of the M.B.","herg"
"179",NA,3,"1999","Other Property North of the M.B.","herg"
"180",NA,3,"1999","Other Property North of the M.B.","herg"
"181",NA,2,"1999","Other Property North of the M.B.","herg"
"182",NA,3,"1999","Other Property North of the M.B.","herg"
"183",NA,3,"1999","Other Property North of the M.B.","herg"
"184",NA,3,"1999","Other Property North of the M.B.","herg"
"185",NA,3,"1999","Other Property North of the M.B.","herg"
"186",90,3,"1999","Other Property North of the M.B.","herg"
"187",NA,3,"1999","Other Property North of the M.B.","herg"
"188",NA,3,"1999","Other Property North of the M.B.","herg"
"189",NA,3,"1999","Other Property North of the M.B.","herg"
"190",NA,3,"1999","Other Property North of the M.B.","herg"
"191",NA,3,"1999","Other Property North of the M.B.","herg"
"192",NA,3,"1999","Other Property North of the M.B.","herg"
"193",NA,3,"1999","Other Property North of the M.B.","herg"
"194",NA,2,"1999","Other Property North of the M.B.","herg"
"195",NA,3,"1999","Other Property North of the M.B.","herg"
"196",100,2,"1999","Other Property North of the M.B.","herg"
"197",NA,3,"1999","Other Property North of the M.B.","herg"
"198",NA,3,"1999","Other Property North of the M.B.","herg"
"199",NA,2,"1999","Other Property North of the M.B.","herg"
"200",NA,3,"1999","Other Property North of the M.B.","herg"
"201",NA,3,"1999","Other Property North of the M.B.","herg"
"202",NA,3,"1999","Other Property North of the M.B.","herg"
"203",NA,1,"1999","Other Property North of the M.B.","herg"
"204",NA,3,"1999","Other Property North of the M.B.","herg"
"205",NA,3,"1999","Other Property North of the M.B.","herg"
"206",110,3,"1999","Other Property North of the M.B.","herg"
"207",NA,3,"1999","Other Property North of the M.B.","herg"
"208",NA,2,"1999","Other Property North of the M.B.","herg"
"209",NA,3,"1999","Other Property North of the M.B.","herg"
"210",NA,3,"1999","Other Property North of the M.B.","herg"
"211",NA,3,"1999","Other Property North of the M.B.","herg"
"212",NA,3,"1999","Other Property North of the M.B.","herg"
"213",NA,2,"1999","Other Property North of the M.B.","herg"
"214",NA,3,"1999","Other Property North of the M.B.","herg"
"215",NA,3,"1999","Other Property North of the M.B.","herg"
"216",120,3,"1999","Other Property North of the M.B.","herg"
"217",NA,3,"1999","Other Property North of the M.B.","herg"
"218",NA,2,"1999","Other Property North of the M.B.","herg"
"219",NA,3,"1999","Other Property North of the M.B.","herg"
"220",NA,3,"1999","Other Property North of the M.B.","herg"
"221",NA,2,"1999","Other Property North of the M.B.","herg"
"222",NA,3,"1999","Other Property North of the M.B.","herg"
"223",NA,3,"1999","Other Property North of the M.B.","herg"
"224",NA,3,"1999","Other Property North of the M.B.","herg"
"225",NA,3,"1999","Other Property North of the M.B.","herg"
"226",130,3,"1999","Other Property North of the M.B.","herg"
"227",NA,3,"1999","Other Property North of the M.B.","herg"
"228",NA,2,"1999","Other Property North of the M.B.","herg"
"229",NA,3,"1999","Other Property North of the M.B.","herg"
"230",NA,2,"1999","Other Property North of the M.B.","herg"
"231",NA,3,"1999","Other Property North of the M.B.","herg"
"232",NA,3,"1999","Other Property North of the M.B.","herg"
"233",NA,3,"1999","Other Property North of the M.B.","herg"
"234",NA,3,"1999","Other Property North of the M.B.","herg"
"235",NA,3,"1999","Other Property North of the M.B.","herg"
"236",140,3,"1999","Other Property North of the M.B.","herg"
"237",NA,3,"1999","Other Property North of the M.B.","herg"
"238",NA,2,"1999","Other Property North of the M.B.","herg"
"239",NA,3,"1999","Other Property North of the M.B.","herg"
"240",NA,3,"1999","Other Property North of the M.B.","herg"
"241",NA,3,"1999","Other Property North of the M.B.","herg"
"242",NA,2,"1999","Other Property North of the M.B.","herg"
"243",NA,3,"1999","Other Property North of the M.B.","herg"
"244",NA,3,"1999","Other Property North of the M.B.","herg"
"245",NA,3,"1999","Other Property North of the M.B.","herg"
"246",150,3,"1999","Other Property North of the M.B.","herg"
"247",NA,3,"1999","Other Property North of the M.B.","herg"
"248",NA,NA,"1999",NA,"herg"
"249",1,3,"1999","North of Blondie Bay","herg"
"250",NA,3,"1999","North of Blondie Bay","herg"
"251",NA,3,"1999","North of Blondie Bay","herg"
"252",NA,3,"1999","North of Blondie Bay","herg"
"253",NA,3,"1999","North of Blondie Bay","herg"
"254",NA,3,"1999","North of Blondie Bay","herg"
"255",NA,3,"1999","North of Blondie Bay","herg"
"256",NA,3,"1999","North of Blondie Bay","herg"
"257",NA,3,"1999","North of Blondie Bay","herg"
"258",10,3,"1999",NA,"herg"
"259",NA,3,"1999",NA,"herg"
"260",NA,3,"1999",NA,"herg"
"261",NA,3,"1999",NA,"herg"
"262",NA,3,"1999",NA,"herg"
"263",NA,2,"1999",NA,"herg"
"264",NA,2,"1999",NA,"herg"
"265",NA,3,"1999",NA,"herg"
"266",NA,3,"1999",NA,"herg"
"267",NA,3,"1999",NA,"herg"
"268",20,3,"1999",NA,"herg"
"269",NA,3,"1999",NA,"herg"
"270",NA,1,"1999",NA,"herg"
"271",NA,1,"1999",NA,"herg"
"272",NA,3,"1999",NA,"herg"
"273",NA,3,"1999",NA,"herg"
"274",NA,3,"1999",NA,"herg"
"275",NA,2,"1999",NA,"herg"
"276",NA,3,"1999",NA,"herg"
"277",NA,3,"1999",NA,"herg"
"278",30,3,"1999",NA,"herg"
"279",NA,2,"1999",NA,"herg"
"280",NA,3,"1999",NA,"herg"
"281",NA,3,"1999",NA,"herg"
"282",NA,2,"1999",NA,"herg"
"283",NA,3,"1999",NA,"herg"
"284",NA,3,"1999",NA,"herg"
"285",NA,3,"1999",NA,"herg"
"286",NA,2,"1999",NA,"herg"
"287",NA,2,"1999",NA,"herg"
"288",40,2,"1999",NA,"herg"
"289",NA,3,"1999",NA,"herg"
"290",NA,3,"1999",NA,"herg"
"291",NA,3,"1999",NA,"herg"
"292",NA,3,"1999",NA,"herg"
"293",NA,3,"1999",NA,"herg"
"294",NA,3,"1999",NA,"herg"
"295",NA,3,"1999",NA,"herg"
"296",NA,3,"1999",NA,"herg"
"297",NA,2,"1999",NA,"herg"
"298",50,3,"1999",NA,"herg"
"299",NA,3,"1999",NA,"herg"
"300",NA,3,"1999",NA,"herg"
"301",NA,3,"1999",NA,"herg"
"302",NA,3,"1999",NA,"herg"
"303",NA,3,"1999",NA,"herg"
"304",NA,2,"1999",NA,"herg"
"305",NA,3,"1999",NA,"herg"
"306",NA,2,"1999",NA,"herg"
"307",NA,3,"1999",NA,"herg"
"308",60,1,"1999",NA,"herg"
"309",NA,3,"1999",NA,"herg"
"310",NA,2,"1999",NA,"herg"
"311",NA,3,"1999",NA,"herg"
"312",NA,3,"1999",NA,"herg"
"313",NA,3,"1999",NA,"herg"
"314",NA,1,"1999",NA,"herg"
"315",NA,3,"1999",NA,"herg"
"316",NA,3,"1999",NA,"herg"
"317",NA,3,"1999",NA,"herg"
"318",70,3,"1999",NA,"herg"
"319",NA,3,"1999",NA,"herg"
"320",NA,2,"1999",NA,"herg"
"321",NA,3,"1999",NA,"herg"
"322",NA,3,"1999",NA,"herg"
"323",NA,NA,"1999",NA,"herg"
"324",1,2,"1999","immediately west of main cabin","herg"
"325",NA,1,"1999","immediately west of main cabin","herg"
"326",NA,2,"1999","immediately west of main cabin","herg"
"327",NA,3,"1999","immediately west of main cabin","herg"
"328",NA,3,"1999","immediately west of main cabin","herg"
"329",NA,1,"1999","immediately west of main cabin","herg"
"330",NA,3,"1999","immediately west of main cabin","herg"
"331",NA,3,"1999","immediately west of main cabin","herg"
"332",NA,3,"1999","immediately west of main cabin","herg"
"333",10,3,"1999","immediately west of main cabin","herg"
"334",NA,3,"1999","immediately west of main cabin","herg"
"335",NA,3,"1999","immediately west of main cabin","herg"
"336",NA,2,"1999","immediately west of main cabin","herg"
"337",NA,3,"1999","immediately west of main cabin","herg"
"338",NA,2,"1999","immediately west of main cabin","herg"
"339",NA,3,"1999","immediately west of main cabin","herg"
"340",NA,3,"1999","immediately west of main cabin","herg"
"341",NA,3,"1999","immediately west of main cabin","herg"
"342",NA,3,"1999","immediately west of main cabin","herg"
"343",20,3,"1999","immediately west of main cabin","herg"
"344",NA,3,"1999","immediately west of main cabin","herg"
"345",NA,3,"1999","immediately west of main cabin","herg"
"346",NA,3,"1999","immediately west of main cabin","herg"
"347",NA,3,"1999","immediately west of main cabin","herg"
"348",NA,3,"1999","immediately west of main cabin","herg"
"349",NA,3,"1999","immediately west of main cabin","herg"
"350",NA,2,"1999","immediately west of main cabin","herg"
"351",NA,2,"1999","immediately west of main cabin","herg"
"352",NA,2,"1999","immediately west of main cabin","herg"
"353",30,3,"1999","immediately west of main cabin","herg"
"354",NA,2,"1999","immediately west of main cabin","herg"
"355",NA,3,"1999","immediately west of main cabin","herg"
"356",NA,2,"1999","immediately west of main cabin","herg"
"357",NA,3,"1999","immediately west of main cabin","herg"
"358",NA,3,"1999","immediately west of main cabin","herg"
"359",NA,3,"1999","immediately west of main cabin","herg"
"360",NA,3,"1999","immediately west of main cabin","herg"
"361",NA,3,"1999","immediately west of main cabin","herg"
"362",NA,3,"1999","immediately west of main cabin","herg"
"363",40,2,"1999","immediately west of main cabin","herg"
"364",NA,2,"1999","immediately west of main cabin","herg"
"365",NA,3,"1999","immediately west of main cabin","herg"
"366",NA,2,"1999","immediately west of main cabin","herg"
"367",NA,3,"1999","immediately west of main cabin","herg"
"368",NA,3,"1999","immediately west of main cabin","herg"
"369",NA,3,"1999","immediately west of main cabin","herg"
"370",NA,2,"1999","immediately west of main cabin","herg"
"371",NA,3,"1999","immediately west of main cabin","herg"
"372",NA,3,"1999","immediately west of main cabin","herg"
"373",50,3,"1999","immediately west of main cabin","herg"
"374",NA,3,"1999","immediately west of main cabin","herg"
"375",NA,3,"1999","immediately west of main cabin","herg"
"376",NA,2,"1999","immediately west of main cabin","herg"
"377",NA,1,"1999","immediately west of main cabin","herg"
"378",NA,3,"1999","immediately west of main cabin","herg"
"379",NA,3,"1999","immediately west of main cabin","herg"
"380",NA,3,"1999","immediately west of main cabin","herg"
"381",NA,3,"1999","immediately west of main cabin","herg"
"382",NA,3,"1999","immediately west of main cabin","herg"
"383",60,3,"1999","immediately west of main cabin","herg"
"384",NA,3,"1999","immediately west of main cabin","herg"
"385",NA,3,"1999","immediately west of main cabin","herg"
"386",NA,3,"1999","immediately west of main cabin","herg"
"387",NA,3,"1999","immediately west of main cabin","herg"
"388",NA,3,"1999","immediately west of main cabin","herg"
"389",NA,3,"1999","immediately west of main cabin","herg"
"390",NA,3,"1999","immediately west of main cabin","herg"
"391",NA,3,"1999","immediately west of main cabin","herg"
"392",NA,3,"1999","immediately west of main cabin","herg"
"393",70,3,"1999","immediately west of main cabin","herg"
"394",NA,3,"1999","immediately west of main cabin","herg"
"395",NA,2,"1999","immediately west of main cabin","herg"
"396",NA,3,"1999","immediately west of main cabin","herg"
"397",NA,3,"1999","immediately west of main cabin","herg"
"398",NA,3,"1999","immediately west of main cabin","herg"
"399",NA,3,"1999","immediately west of main cabin","herg"
"400",NA,3,"1999","immediately west of main cabin","herg"
"401",NA,2,"1999","immediately west of main cabin","herg"
"402",NA,3,"1999","immediately west of main cabin","herg"
"403",80,3,"1999","immediately west of main cabin","herg"
"404",NA,3,"1999","immediately west of main cabin","herg"
"405",NA,3,"1999","immediately west of main cabin","herg"
"406",NA,2,"1999","immediately west of main cabin","herg"
"407",NA,2,"1999","immediately west of main cabin","herg"
"408",NA,3,"1999","immediately west of main cabin","herg"
"409",NA,2,"1999","immediately west of main cabin","herg"
"410",NA,2,"1999","immediately west of main cabin","herg"
"411",NA,3,"1999","immediately west of main cabin","herg"
"412",NA,3,"1999","immediately west of main cabin","herg"
"413",90,1,"1999","immediately west of main cabin","herg"
"414",NA,3,"1999","immediately west of main cabin","herg"
"415",NA,3,"1999","immediately west of main cabin","herg"
"416",NA,3,"1999","immediately west of main cabin","herg"
"417",NA,2,"1999","immediately west of main cabin","herg"
"418",NA,3,"1999","immediately west of main cabin","herg"
"419",NA,2,"1999","immediately west of main cabin","herg"
"420",NA,2,"1999","immediately west of main cabin","herg"
"421",NA,3,"1999","immediately west of main cabin","herg"
"422",NA,3,"1999","immediately west of main cabin","herg"
"423",100,2,"1999","immediately west of main cabin","herg"
"424",NA,3,"1999","immediately west of main cabin","herg"
"425",NA,3,"1999","immediately west of main cabin","herg"
"426",NA,3,"1999","immediately west of main cabin","herg"
"427",NA,3,"1999","immediately west of main cabin","herg"
"428",NA,3,"1999","immediately west of main cabin","herg"
"429",NA,3,"1999","immediately west of main cabin","herg"
"430",NA,2,"1999","immediately west of main cabin","herg"
"431",NA,3,"1999","immediately west of main cabin","herg"
"432",NA,3,"1999","immediately west of main cabin","herg"
"433",110,3,"1999","immediately west of main cabin","herg"
"434",NA,2,"1999","immediately west of main cabin","herg"
"435",NA,3,"1999","immediately west of main cabin","herg"
"436",NA,3,"1999","immediately west of main cabin","herg"
"437",NA,3,"1999","immediately west of main cabin","herg"
"438",NA,3,"1999","immediately west of main cabin","herg"
"439",NA,3,"1999","immediately west of main cabin","herg"
"440",NA,3,"1999","immediately west of main cabin","herg"
"441",NA,3,"1999","immediately west of main cabin","herg"
"442",NA,3,"1999","immediately west of main cabin","herg"
"443",120,3,"1999","immediately west of main cabin","herg"
"444",NA,3,"1999","immediately west of main cabin","herg"
"445",NA,3,"1999","immediately west of main cabin","herg"
"446",NA,3,"1999","immediately west of main cabin","herg"
"447",NA,3,"1999","immediately west of main cabin","herg"
"448",NA,1,"1999","immediately west of main cabin","herg"
"449",NA,3,"1999","immediately west of main cabin","herg"
"450",NA,3,"1999","immediately west of main cabin","herg"
"451",NA,3,"1999","immediately west of main cabin","herg"
"452",NA,2,"1999","immediately west of main cabin","herg"
"453",130,3,"1999","immediately west of main cabin","herg"
"454",NA,3,"1999","immediately west of main cabin","herg"
"455",NA,3,"1999","immediately west of main cabin","herg"
"456",NA,3,"1999","immediately west of main cabin","herg"
"457",NA,2,"1999","immediately west of main cabin","herg"
"458",NA,3,"1999","immediately west of main cabin","herg"
"459",NA,2,"1999","immediately west of main cabin","herg"
"460",NA,3,"1999","immediately west of main cabin","herg"
"461",NA,2,"1999","immediately west of main cabin","herg"
"462",NA,3,"1999","immediately west of main cabin","herg"
"463",140,3,"1999","immediately west of main cabin","herg"
"464",NA,2,"1999","immediately west of main cabin","herg"
"465",NA,3,"1999","immediately west of main cabin","herg"
"466",NA,2,"1999","immediately west of main cabin","herg"
"467",NA,3,"1999","immediately west of main cabin","herg"
"468",NA,2,"1999","immediately west of main cabin","herg"
"469",NA,1,"1999","immediately west of main cabin","herg"
"470",NA,3,"1999","immediately west of main cabin","herg"
"471",NA,3,"1999","immediately west of main cabin","herg"
"472",NA,3,"1999","immediately west of main cabin","herg"
"473",150,3,"1999","immediately west of main cabin","herg"
"474",NA,3,"1999","immediately west of main cabin","herg"
"475",NA,3,"1999","immediately west of main cabin","herg"
"476",NA,3,"1999","immediately west of main cabin","herg"
"477",NA,4,"1999","immediately west of main cabin","coei"
"478",NA,2,"1999","immediately west of main cabin","herg"
"479",NA,3,"1999","immediately west of main cabin","herg"
"480",NA,2,"1999","immediately west of main cabin","herg"
"481",NA,1,"1999","immediately west of main cabin","herg"
"482",NA,3,"1999","immediately west of main cabin","herg"
"483",160,3,"1999","immediately west of main cabin","herg"
"484",NA,3,"1999","immediately west of main cabin","herg"
"485",NA,2,"1999","immediately west of main cabin","herg"
"486",NA,1,"1999","immediately west of main cabin","herg"
"487",NA,3,"1999","immediately west of main cabin","herg"
"488",NA,2,"1999","immediately west of main cabin","herg"
"489",NA,3,"1999","immediately west of main cabin","herg"
"490",NA,3,"1999","immediately west of main cabin","herg"
"491",NA,2,"1999","immediately west of main cabin","herg"
"492",NA,3,"1999","immediately west of main cabin","herg"
"493",170,3,"1999","immediately west of main cabin","herg"
"494",NA,3,"1999","immediately west of main cabin","herg"
"495",NA,3,"1999","immediately west of main cabin","herg"
"496",NA,3,"1999","immediately west of main cabin","herg"
"497",NA,3,"1999","immediately west of main cabin","herg"
"498",NA,3,"1999","immediately west of main cabin","herg"
"499",NA,3,"1999","immediately west of main cabin","herg"
"500",NA,3,"1999","immediately west of main cabin","herg"
"501",NA,3,"1999","immediately west of main cabin","herg"
"502",NA,3,"1999","immediately west of main cabin","herg"
"503",180,3,"1999","immediately west of main cabin","herg"
"504",NA,3,"1999","immediately west of main cabin","herg"
"505",NA,3,"1999","immediately west of main cabin","herg"
"506",NA,3,"1999","immediately west of main cabin","herg"
"507",NA,3,"1999","immediately west of main cabin","herg"
"508",NA,3,"1999","immediately west of main cabin","herg"
"509",NA,3,"1999","immediately west of main cabin","herg"
"510",NA,3,"1999","immediately west of main cabin","herg"
"511",NA,3,"1999","immediately west of main cabin","herg"
"512",NA,3,"1999","immediately west of main cabin","herg"
"513",190,3,"1999","immediately west of main cabin","herg"
"514",NA,3,"1999","immediately west of main cabin","herg"
"515",NA,1,"1999","immediately west of main cabin","herg"
"516",NA,3,"1999","immediately west of main cabin","herg"
"517",NA,3,"1999","immediately west of main cabin","herg"
"518",NA,3,"1999","immediately west of main cabin","herg"
"519",NA,3,"1999","immediately west of main cabin","herg"
"520",NA,2,"1999","immediately west of main cabin","herg"
"521",NA,3,"1999","immediately west of main cabin","herg"
"522",NA,2,"1999","immediately west of main cabin","herg"
"523",200,3,"1999","immediately west of main cabin","herg"
"524",NA,3,"1999","immediately west of main cabin","herg"
"525",NA,NA,"1999",NA,"herg"
"526",1,2,"1999","Just east of Borovsky's along berm (John's)","herg"
"527",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"528",NA,2,"1999","Just east of Borovsky's along berm (John's)","herg"
"529",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"530",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"531",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"532",NA,1,"1999","Just east of Borovsky's along berm (John's)","herg"
"533",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"534",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"535",10,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"536",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"537",NA,1,"1999","Just east of Borovsky's along berm (John's)","herg"
"538",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
"539",NA,3,"1999","Just east of Borovsky's along berm (John's)","herg"
